permno,ym,recom,recom_lag,lag_time
503.0,Nov 2009,37.0,49.0,3
58.0,Nov 2009,58.0,47.0,3
158.0,Nov 2009,23.0,45.0,3
68.0,Nov 2009,17.0,45.0,3
632.0,Nov 2009,31.0,45.0,3
502.0,Nov 2009,39.0,44.0,3
426.0,Nov 2010,84.0,153.0,3
2402.0,Nov 2010,83.0,129.0,3
2348.0,Nov 2010,49.0,115.0,3
2455.0,Nov 2010,73.0,108.0,3
2435.0,Nov 2010,71.0,94.0,3
2383.0,Nov 2010,37.0,90.0,3
2332.0,Nov 2010,57.0,90.0,3
2297.0,Nov 2010,61.0,88.0,3
2328.0,Nov 2010,67.0,87.0,3
2310.0,Nov 2010,34.0,86.0,3
1.0,Nov 2010,85.0,86.0,3
429.0,Nov 2010,51.0,84.0,3
2415.0,Nov 2010,47.0,80.0,3
2314.0,Nov 2010,83.0,80.0,3
502.0,Nov 2010,38.0,75.0,3
2311.0,Nov 2010,55.0,72.0,3
2327.0,Nov 2010,35.0,72.0,3
932.0,Nov 2010,70.0,68.0,3
89.0,Nov 2010,60.0,67.0,3
50.0,Nov 2010,34.0,66.0,3
2333.0,Nov 2011,140.0,164.0,3
1.0,Nov 2011,79.0,131.0,3
2311.0,Nov 2011,72.0,118.0,3
2310.0,Nov 2011,34.0,109.0,3
2.0,Nov 2011,72.0,104.0,3
2562.0,Nov 2011,83.0,99.0,3
2348.0,Nov 2011,67.0,98.0,3
2297.0,Nov 2011,51.0,98.0,3
2383.0,Nov 2011,53.0,97.0,3
908.0,Nov 2011,97.0,96.0,3
2324.0,Nov 2011,48.0,96.0,3
502.0,Nov 2011,33.0,92.0,3
2529.0,Nov 2011,68.0,91.0,3
2306.0,Nov 2011,57.0,89.0,3
34.0,Nov 2011,37.0,89.0,3
2343.0,Nov 2011,38.0,88.0,3
2328.0,Nov 2011,27.0,84.0,3
620.0,Nov 2011,43.0,81.0,3
584.0,Nov 2011,41.0,79.0,3
19.0,Nov 2011,36.0,78.0,3
2532.0,Nov 2012,271.0,325.0,3
2567.0,Nov 2012,282.0,319.0,3
23.0,Nov 2012,284.0,310.0,3
701.0,Nov 2012,250.0,294.0,3
2366.0,Nov 2012,290.0,285.0,3
2663.0,Nov 2012,296.0,282.0,3
2580.0,Nov 2012,242.0,271.0,3
2689.0,Nov 2012,231.0,256.0,3
2652.0,Nov 2012,239.0,244.0,3
795.0,Nov 2012,225.0,241.0,3
902.0,Nov 2012,226.0,241.0,3
2480.0,Nov 2012,240.0,241.0,3
911.0,Nov 2012,236.0,228.0,3
915.0,Nov 2012,221.0,220.0,3
2644.0,Nov 2012,130.0,186.0,3
2310.0,Nov 2012,109.0,154.0,3
502.0,Nov 2012,117.0,145.0,3
2417.0,Nov 2012,103.0,142.0,3
2324.0,Nov 2012,108.0,138.0,3
782.0,Nov 2012,136.0,135.0,3
502.0,Nov 2013,323.0,375.0,3
822.0,Nov 2013,256.0,271.0,3
516.0,Nov 2013,175.0,245.0,3
2348.0,Nov 2013,218.0,227.0,3
89.0,Nov 2013,170.0,218.0,3
2383.0,Nov 2013,197.0,194.0,3
2585.0,Nov 2013,124.0,193.0,3
2590.0,Nov 2013,144.0,188.0,3
2532.0,Nov 2013,173.0,186.0,3
498.0,Nov 2013,160.0,186.0,3
2332.0,Nov 2013,114.0,180.0,3
1696.0,Nov 2013,174.0,178.0,3
2311.0,Nov 2013,110.0,177.0,3
2626.0,Nov 2013,98.0,167.0,3
19.0,Nov 2013,104.0,165.0,3
2361.0,Nov 2013,145.0,162.0,3
755.0,Nov 2013,137.0,153.0,3
2654.0,Nov 2013,130.0,151.0,3
2.0,Nov 2013,125.0,149.0,3
2606.0,Nov 2013,129.0,145.0,3
2.0,Nov 2014,303.0,355.0,3
2532.0,Nov 2014,480.0,309.0,3
502.0,Nov 2014,317.0,301.0,3
19.0,Nov 2014,249.0,273.0,3
2314.0,Nov 2014,270.0,271.0,3
2302.0,Nov 2014,241.0,248.0,3
2332.0,Nov 2014,167.0,210.0,3
981.0,Nov 2014,105.0,206.0,3
932.0,Nov 2014,137.0,200.0,3
822.0,Nov 2014,149.0,192.0,3
885.0,Nov 2014,143.0,180.0,3
2644.0,Nov 2014,147.0,178.0,3
922.0,Nov 2014,136.0,172.0,3
915.0,Nov 2014,179.0,172.0,3
2590.0,Nov 2014,186.0,171.0,3
818.0,Nov 2014,182.0,168.0,3
777.0,Nov 2014,102.0,165.0,3
2638.0,Nov 2014,97.0,160.0,3
516.0,Nov 2014,246.0,157.0,3
2663.0,Nov 2014,208.0,155.0,3
2532.0,Nov 2015,325.0,337.0,3
701.0,Nov 2015,220.0,230.0,3
2726.0,Nov 2015,168.0,228.0,3
2717.0,Nov 2015,159.0,207.0,3
552.0,Nov 2015,145.0,188.0,3
2738.0,Nov 2015,183.0,176.0,3
2.0,Nov 2015,126.0,167.0,3
498.0,Nov 2015,154.0,159.0,3
2770.0,Nov 2015,87.0,147.0,3
2663.0,Nov 2015,143.0,135.0,3
885.0,Nov 2015,125.0,130.0,3
911.0,Nov 2015,146.0,119.0,3
2610.0,Nov 2015,71.0,117.0,3
2644.0,Nov 2015,87.0,114.0,3
635.0,Nov 2015,117.0,110.0,3
2552.0,Nov 2015,74.0,97.0,3
2366.0,Nov 2015,99.0,96.0,3
721.0,Nov 2015,78.0,96.0,3
2332.0,Nov 2015,60.0,94.0,3
932.0,Nov 2015,87.0,92.0,3
2532.0,Nov 2016,253.0,198.0,3
2738.0,Nov 2016,237.0,180.0,3
2437.0,Nov 2016,103.0,177.0,3
30.0,Nov 2016,113.0,174.0,3
2717.0,Nov 2016,173.0,162.0,3
23.0,Nov 2016,187.0,148.0,3
2455.0,Nov 2016,42.0,146.0,3
2547.0,Nov 2016,92.0,142.0,3
2562.0,Nov 2016,111.0,140.0,3
2714.0,Nov 2016,40.0,140.0,3
701.0,Nov 2016,229.0,140.0,3
795.0,Nov 2016,160.0,137.0,3
989.0,Nov 2016,80.0,132.0,3
552.0,Nov 2016,92.0,131.0,3
2305.0,Nov 2016,75.0,126.0,3
788.0,Nov 2016,101.0,123.0,3
2676.0,Nov 2016,51.0,123.0,3
2663.0,Nov 2016,115.0,120.0,3
529.0,Nov 2016,72.0,118.0,3
800.0,Nov 2016,82.0,117.0,3
2383.0,Nov 2017,113.0,191.0,3
50.0,Nov 2017,66.0,147.0,3
2664.0,Nov 2017,71.0,145.0,3
2.0,Nov 2017,82.0,128.0,3
2562.0,Nov 2017,73.0,124.0,3
2325.0,Nov 2017,78.0,111.0,3
2872.0,Nov 2017,53.0,108.0,3
883.0,Nov 2017,73.0,106.0,3
2705.0,Nov 2017,61.0,101.0,3
897.0,Nov 2017,39.0,96.0,3
2839.0,Nov 2017,56.0,94.0,3
426.0,Nov 2017,33.0,93.0,3
2332.0,Nov 2017,61.0,86.0,3
558.0,Nov 2017,49.0,85.0,3
2348.0,Nov 2017,61.0,83.0,3
2517.0,Nov 2017,63.0,82.0,3
2819.0,Nov 2017,36.0,80.0,3
917.0,Nov 2017,29.0,80.0,3
2532.0,Nov 2017,38.0,79.0,3
989.0,Nov 2017,60.0,77.0,3
2105.0,Nov 2018,16.0,22.0,3
1896.0,Nov 2018,10.0,18.0,3
2383.0,Nov 2018,14.0,17.0,3
2308.0,Nov 2018,8.0,16.0,3
2108.0,Nov 2018,8.0,15.0,3
883.0,Nov 2018,9.0,15.0,3
2325.0,Nov 2018,9.0,15.0,3
2011.0,Nov 2018,14.0,14.0,3
2337.0,Nov 2018,8.0,14.0,3
2048.0,Nov 2018,9.0,13.0,3
2567.0,Nov 2018,7.0,13.0,3
1.0,Nov 2018,6.0,13.0,3
620.0,Nov 2018,5.0,13.0,3
971.0,Nov 2018,8.0,12.0,3
2558.0,Nov 2018,12.0,12.0,3
2100.0,Nov 2018,4.0,12.0,3
96.0,Nov 2018,7.0,12.0,3
2324.0,Nov 2018,5.0,11.0,3
503.0,Nov 2018,5.0,11.0,3
2517.0,Nov 2018,9.0,11.0,3
506.0,Oct 2006,24.0,24.0,3
37.0,Oct 2006,16.0,16.0,3
58.0,Oct 2006,11.0,11.0,3
2.0,Oct 2006,6.0,10.0,3
22.0,Oct 2006,16.0,10.0,3
502.0,Oct 2006,8.0,7.0,3
534.0,Oct 2006,3.0,7.0,3
10.0,Oct 2006,4.0,6.0,3
510.0,Oct 2006,7.0,5.0,3
507.0,Oct 2006,-11.0,5.0,3
541.0,Oct 2006,10.0,5.0,3
429.0,Oct 2006,2.0,4.0,3
514.0,Oct 2006,5.0,4.0,3
511.0,Oct 2006,8.0,4.0,3
17.0,Oct 2006,10.0,3.0,3
501.0,Oct 2006,1.0,3.0,3
420.0,Oct 2006,1.0,2.0,3
59.0,Oct 2006,2.0,2.0,3
23.0,Oct 2006,1.0,2.0,3
539.0,Oct 2006,1.0,1.0,3
151.0,Oct 2007,140.0,180.0,3
531.0,Oct 2007,140.0,180.0,3
546.0,Oct 2007,131.0,178.0,3
488.0,Oct 2007,128.0,160.0,3
532.0,Oct 2007,142.0,157.0,3
572.0,Oct 2007,121.0,150.0,3
608.0,Oct 2007,120.0,135.0,3
584.0,Oct 2007,28.0,38.0,3
502.0,Oct 2007,45.0,34.0,3
554.0,Oct 2007,34.0,33.0,3
607.0,Oct 2007,17.0,29.0,3
511.0,Oct 2007,36.0,28.0,3
507.0,Oct 2007,4.0,26.0,3
612.0,Oct 2007,16.0,26.0,3
69.0,Oct 2007,24.0,23.0,3
616.0,Oct 2007,22.0,22.0,3
602.0,Oct 2007,25.0,20.0,3
619.0,Oct 2007,20.0,20.0,3
16.0,Oct 2007,13.0,19.0,3
426.0,Oct 2007,33.0,19.0,3
50.0,Oct 2008,156.0,105.0,3
502.0,Oct 2008,85.0,100.0,3
729.0,Oct 2008,51.0,66.0,3
1.0,Oct 2008,97.0,59.0,3
2.0,Oct 2008,63.0,58.0,3
68.0,Oct 2008,77.0,56.0,3
19.0,Oct 2008,62.0,53.0,3
607.0,Oct 2008,34.0,50.0,3
584.0,Oct 2008,73.0,45.0,3
96.0,Oct 2008,30.0,45.0,3
708.0,Oct 2008,23.0,40.0,3
507.0,Oct 2008,48.0,40.0,3
600.0,Oct 2008,61.0,38.0,3
58.0,Oct 2008,47.0,36.0,3
716.0,Oct 2008,31.0,36.0,3
511.0,Oct 2008,20.0,32.0,3
722.0,Oct 2008,14.0,31.0,3
692.0,Oct 2008,23.0,26.0,3
551.0,Oct 2008,48.0,25.0,3
611.0,Oct 2008,26.0,24.0,3
2.0,Oct 2009,96.0,80.0,3
716.0,Oct 2009,70.0,79.0,3
736.0,Oct 2009,50.0,66.0,3
488.0,Oct 2009,51.0,58.0,3
58.0,Oct 2009,47.0,57.0,3
19.0,Oct 2009,54.0,54.0,3
1.0,Oct 2009,84.0,51.0,3
523.0,Oct 2009,42.0,51.0,3
532.0,Oct 2009,62.0,50.0,3
584.0,Oct 2009,67.0,50.0,3
610.0,Oct 2009,43.0,48.0,3
511.0,Oct 2009,35.0,44.0,3
50.0,Oct 2009,42.0,43.0,3
593.0,Oct 2009,51.0,43.0,3
680.0,Oct 2009,63.0,43.0,3
16.0,Oct 2009,20.0,43.0,3
425.0,Oct 2009,44.0,42.0,3
502.0,Oct 2009,44.0,42.0,3
551.0,Oct 2009,44.0,42.0,3
503.0,Oct 2009,49.0,40.0,3
2328.0,Oct 2010,87.0,107.0,3
1.0,Oct 2010,86.0,100.0,3
426.0,Oct 2010,153.0,100.0,3
2310.0,Oct 2010,86.0,99.0,3
2402.0,Oct 2010,129.0,84.0,3
2348.0,Oct 2010,115.0,76.0,3
502.0,Oct 2010,75.0,75.0,3
2415.0,Oct 2010,80.0,74.0,3
2455.0,Oct 2010,108.0,72.0,3
50.0,Oct 2010,66.0,71.0,3
2311.0,Oct 2010,72.0,69.0,3
2327.0,Oct 2010,72.0,68.0,3
2383.0,Oct 2010,90.0,67.0,3
2314.0,Oct 2010,80.0,65.0,3
19.0,Oct 2010,32.0,63.0,3
429.0,Oct 2010,84.0,63.0,3
2297.0,Oct 2010,88.0,60.0,3
2332.0,Oct 2010,90.0,60.0,3
897.0,Oct 2010,64.0,58.0,3
584.0,Oct 2010,65.0,49.0,3
2328.0,Oct 2011,84.0,114.0,3
426.0,Oct 2011,32.0,112.0,3
2333.0,Oct 2011,164.0,108.0,3
1.0,Oct 2011,131.0,101.0,3
2383.0,Oct 2011,97.0,91.0,3
2310.0,Oct 2011,109.0,86.0,3
2562.0,Oct 2011,99.0,86.0,3
2297.0,Oct 2011,98.0,84.0,3
2311.0,Oct 2011,118.0,83.0,3
2529.0,Oct 2011,91.0,79.0,3
2323.0,Oct 2011,69.0,78.0,3
620.0,Oct 2011,81.0,74.0,3
2324.0,Oct 2011,96.0,73.0,3
519.0,Oct 2011,77.0,72.0,3
429.0,Oct 2011,68.0,68.0,3
34.0,Oct 2011,89.0,68.0,3
50.0,Oct 2011,61.0,63.0,3
502.0,Oct 2011,92.0,63.0,3
2.0,Oct 2011,104.0,63.0,3
2485.0,Oct 2011,42.0,62.0,3
2532.0,Oct 2012,325.0,283.0,3
2567.0,Oct 2012,319.0,277.0,3
2663.0,Oct 2012,282.0,266.0,3
2366.0,Oct 2012,285.0,258.0,3
2580.0,Oct 2012,271.0,257.0,3
701.0,Oct 2012,294.0,245.0,3
23.0,Oct 2012,310.0,240.0,3
2480.0,Oct 2012,241.0,230.0,3
795.0,Oct 2012,241.0,224.0,3
902.0,Oct 2012,241.0,212.0,3
915.0,Oct 2012,220.0,210.0,3
2652.0,Oct 2012,244.0,201.0,3
2689.0,Oct 2012,256.0,177.0,3
502.0,Oct 2012,145.0,164.0,3
911.0,Oct 2012,228.0,158.0,3
2644.0,Oct 2012,186.0,145.0,3
908.0,Oct 2012,110.0,129.0,3
796.0,Oct 2012,134.0,116.0,3
2324.0,Oct 2012,138.0,111.0,3
2402.0,Oct 2012,108.0,109.0,3
502.0,Oct 2013,375.0,346.0,3
516.0,Oct 2013,245.0,270.0,3
822.0,Oct 2013,271.0,220.0,3
1696.0,Oct 2013,178.0,200.0,3
2348.0,Oct 2013,227.0,200.0,3
89.0,Oct 2013,218.0,190.0,3
2532.0,Oct 2013,186.0,187.0,3
2585.0,Oct 2013,193.0,178.0,3
2332.0,Oct 2013,180.0,177.0,3
498.0,Oct 2013,186.0,177.0,3
2361.0,Oct 2013,162.0,171.0,3
2654.0,Oct 2013,151.0,168.0,3
2650.0,Oct 2013,137.0,164.0,3
2383.0,Oct 2013,194.0,162.0,3
2345.0,Oct 2013,127.0,160.0,3
2425.0,Oct 2013,115.0,155.0,3
2626.0,Oct 2013,167.0,153.0,3
2366.0,Oct 2013,126.0,153.0,3
831.0,Oct 2013,91.0,146.0,3
755.0,Oct 2013,153.0,145.0,3
2.0,Oct 2014,355.0,283.0,3
915.0,Oct 2014,172.0,280.0,3
2532.0,Oct 2014,309.0,233.0,3
777.0,Oct 2014,165.0,212.0,3
2348.0,Oct 2014,148.0,174.0,3
2663.0,Oct 2014,155.0,168.0,3
2314.0,Oct 2014,271.0,165.0,3
2583.0,Oct 2014,94.0,161.0,3
2717.0,Oct 2014,131.0,156.0,3
2332.0,Oct 2014,210.0,153.0,3
822.0,Oct 2014,192.0,150.0,3
932.0,Oct 2014,200.0,150.0,3
981.0,Oct 2014,206.0,147.0,3
2610.0,Oct 2014,138.0,137.0,3
502.0,Oct 2014,301.0,137.0,3
697.0,Oct 2014,139.0,130.0,3
885.0,Oct 2014,180.0,129.0,3
888.0,Oct 2014,101.0,128.0,3
2590.0,Oct 2014,171.0,127.0,3
2366.0,Oct 2014,145.0,126.0,3
2532.0,Oct 2015,337.0,237.0,3
2717.0,Oct 2015,207.0,173.0,3
2.0,Oct 2015,167.0,171.0,3
2726.0,Oct 2015,228.0,160.0,3
2770.0,Oct 2015,147.0,156.0,3
701.0,Oct 2015,230.0,156.0,3
2738.0,Oct 2015,176.0,121.0,3
2332.0,Oct 2015,94.0,113.0,3
885.0,Oct 2015,130.0,113.0,3
2366.0,Oct 2015,96.0,101.0,3
2552.0,Oct 2015,97.0,98.0,3
498.0,Oct 2015,159.0,96.0,3
552.0,Oct 2015,188.0,93.0,3
2663.0,Oct 2015,135.0,92.0,3
2590.0,Oct 2015,64.0,84.0,3
617.0,Oct 2015,82.0,82.0,3
19.0,Oct 2015,88.0,81.0,3
2587.0,Oct 2015,90.0,80.0,3
2644.0,Oct 2015,114.0,79.0,3
999.0,Oct 2015,74.0,79.0,3
2532.0,Oct 2016,198.0,183.0,3
30.0,Oct 2016,174.0,180.0,3
2437.0,Oct 2016,177.0,176.0,3
581.0,Oct 2016,93.0,170.0,3
2547.0,Oct 2016,142.0,168.0,3
2498.0,Oct 2016,103.0,159.0,3
989.0,Oct 2016,132.0,157.0,3
2670.0,Oct 2016,115.0,155.0,3
2332.0,Oct 2016,110.0,152.0,3
586.0,Oct 2016,110.0,151.0,3
517.0,Oct 2016,109.0,151.0,3
23.0,Oct 2016,148.0,151.0,3
2455.0,Oct 2016,146.0,146.0,3
2717.0,Oct 2016,162.0,143.0,3
2714.0,Oct 2016,140.0,140.0,3
701.0,Oct 2016,140.0,140.0,3
2563.0,Oct 2016,86.0,137.0,3
669.0,Oct 2016,100.0,136.0,3
2305.0,Oct 2016,126.0,136.0,3
2321.0,Oct 2016,78.0,135.0,3
50.0,Oct 2017,147.0,197.0,3
2664.0,Oct 2017,145.0,162.0,3
2.0,Oct 2017,128.0,142.0,3
2383.0,Oct 2017,191.0,132.0,3
2562.0,Oct 2017,124.0,116.0,3
426.0,Oct 2017,93.0,107.0,3
2332.0,Oct 2017,86.0,107.0,3
502.0,Oct 2017,77.0,99.0,3
2532.0,Oct 2017,79.0,96.0,3
2705.0,Oct 2017,101.0,95.0,3
2839.0,Oct 2017,94.0,91.0,3
2646.0,Oct 2017,54.0,86.0,3
2765.0,Oct 2017,71.0,86.0,3
897.0,Oct 2017,96.0,84.0,3
2721.0,Oct 2017,39.0,83.0,3
2325.0,Oct 2017,111.0,77.0,3
2402.0,Oct 2017,47.0,74.0,3
2819.0,Oct 2017,80.0,74.0,3
2749.0,Oct 2017,40.0,74.0,3
586.0,Oct 2017,59.0,74.0,3
2785.0,Oct 2018,11.0,14.0,3
1896.0,Oct 2018,18.0,14.0,3
620.0,Oct 2018,13.0,12.0,3
2108.0,Oct 2018,15.0,12.0,3
2383.0,Oct 2018,17.0,11.0,3
2048.0,Oct 2018,13.0,10.0,3
2100.0,Oct 2018,12.0,10.0,3
2617.0,Oct 2018,3.0,10.0,3
2597.0,Oct 2018,8.0,10.0,3
2324.0,Oct 2018,11.0,10.0,3
2325.0,Oct 2018,15.0,10.0,3
2657.0,Oct 2018,10.0,9.0,3
2071.0,Oct 2018,9.0,9.0,3
2105.0,Oct 2018,22.0,9.0,3
2337.0,Oct 2018,14.0,9.0,3
2444.0,Oct 2018,10.0,9.0,3
62.0,Oct 2018,8.0,9.0,3
883.0,Oct 2018,15.0,9.0,3
2567.0,Oct 2018,13.0,9.0,3
2308.0,Oct 2018,16.0,9.0,3
507.0,Sep 2006,5.0,22.0,3
506.0,Sep 2006,24.0,13.0,3
50.0,Sep 2006,-6.0,10.0,3
514.0,Sep 2006,4.0,10.0,3
2.0,Sep 2006,10.0,10.0,3
534.0,Sep 2006,7.0,7.0,3
34.0,Sep 2006,-7.0,7.0,3
541.0,Sep 2006,5.0,5.0,3
62.0,Sep 2006,-2.0,5.0,3
510.0,Sep 2006,5.0,5.0,3
429.0,Sep 2006,4.0,4.0,3
501.0,Sep 2006,3.0,3.0,3
420.0,Sep 2006,2.0,2.0,3
17.0,Sep 2006,3.0,2.0,3
509.0,Sep 2006,1.0,2.0,3
23.0,Sep 2006,2.0,2.0,3
59.0,Sep 2006,2.0,2.0,3
422.0,Sep 2006,1.0,1.0,3
410.0,Sep 2006,1.0,1.0,3
403.0,Sep 2006,1.0,1.0,3
151.0,Sep 2007,180.0,180.0,3
531.0,Sep 2007,180.0,180.0,3
546.0,Sep 2007,178.0,178.0,3
488.0,Sep 2007,160.0,160.0,3
532.0,Sep 2007,157.0,156.0,3
572.0,Sep 2007,150.0,150.0,3
608.0,Sep 2007,135.0,135.0,3
507.0,Sep 2007,26.0,26.0,3
50.0,Sep 2007,13.0,24.0,3
502.0,Sep 2007,34.0,23.0,3
69.0,Sep 2007,23.0,23.0,3
607.0,Sep 2007,29.0,19.0,3
511.0,Sep 2007,28.0,18.0,3
584.0,Sep 2007,38.0,17.0,3
615.0,Sep 2007,17.0,17.0,3
554.0,Sep 2007,33.0,16.0,3
581.0,Sep 2007,15.0,15.0,3
16.0,Sep 2007,19.0,12.0,3
552.0,Sep 2007,12.0,12.0,3
534.0,Sep 2007,18.0,12.0,3
729.0,Sep 2008,66.0,87.0,3
50.0,Sep 2008,105.0,83.0,3
68.0,Sep 2008,56.0,77.0,3
502.0,Sep 2008,100.0,71.0,3
708.0,Sep 2008,40.0,61.0,3
607.0,Sep 2008,50.0,60.0,3
2.0,Sep 2008,58.0,56.0,3
507.0,Sep 2008,40.0,51.0,3
551.0,Sep 2008,25.0,47.0,3
600.0,Sep 2008,38.0,43.0,3
1.0,Sep 2008,59.0,41.0,3
692.0,Sep 2008,26.0,39.0,3
716.0,Sep 2008,36.0,36.0,3
584.0,Sep 2008,45.0,35.0,3
96.0,Sep 2008,45.0,34.0,3
511.0,Sep 2008,32.0,33.0,3
710.0,Sep 2008,17.0,33.0,3
616.0,Sep 2008,20.0,30.0,3
19.0,Sep 2008,53.0,27.0,3
722.0,Sep 2008,31.0,27.0,3
2.0,Sep 2009,80.0,88.0,3
1.0,Sep 2009,51.0,76.0,3
58.0,Sep 2009,57.0,66.0,3
716.0,Sep 2009,79.0,65.0,3
19.0,Sep 2009,54.0,63.0,3
523.0,Sep 2009,51.0,57.0,3
657.0,Sep 2009,39.0,49.0,3
507.0,Sep 2009,40.0,48.0,3
503.0,Sep 2009,40.0,46.0,3
630.0,Sep 2009,39.0,45.0,3
16.0,Sep 2009,43.0,45.0,3
511.0,Sep 2009,44.0,44.0,3
68.0,Sep 2009,30.0,42.0,3
584.0,Sep 2009,50.0,42.0,3
50.0,Sep 2009,43.0,41.0,3
488.0,Sep 2009,58.0,39.0,3
551.0,Sep 2009,42.0,39.0,3
532.0,Sep 2009,50.0,39.0,3
680.0,Sep 2009,43.0,38.0,3
736.0,Sep 2009,66.0,37.0,3
2328.0,Sep 2010,107.0,128.0,3
1.0,Sep 2010,100.0,100.0,3
2310.0,Sep 2010,99.0,100.0,3
2415.0,Sep 2010,74.0,87.0,3
426.0,Sep 2010,100.0,86.0,3
2311.0,Sep 2010,69.0,82.0,3
2348.0,Sep 2010,76.0,76.0,3
2402.0,Sep 2010,84.0,74.0,3
2297.0,Sep 2010,60.0,71.0,3
19.0,Sep 2010,63.0,64.0,3
50.0,Sep 2010,71.0,64.0,3
2383.0,Sep 2010,67.0,64.0,3
2327.0,Sep 2010,68.0,62.0,3
2332.0,Sep 2010,60.0,60.0,3
2324.0,Sep 2010,31.0,60.0,3
2325.0,Sep 2010,47.0,58.0,3
610.0,Sep 2010,33.0,55.0,3
502.0,Sep 2010,75.0,53.0,3
2314.0,Sep 2010,65.0,52.0,3
2323.0,Sep 2010,40.0,50.0,3
2333.0,Sep 2011,108.0,129.0,3
502.0,Sep 2011,63.0,126.0,3
2328.0,Sep 2011,114.0,110.0,3
426.0,Sep 2011,112.0,108.0,3
34.0,Sep 2011,68.0,99.0,3
2324.0,Sep 2011,73.0,96.0,3
1.0,Sep 2011,101.0,91.0,3
791.0,Sep 2011,70.0,87.0,3
2310.0,Sep 2011,86.0,82.0,3
2323.0,Sep 2011,78.0,80.0,3
2.0,Sep 2011,63.0,80.0,3
2306.0,Sep 2011,59.0,78.0,3
2332.0,Sep 2011,56.0,74.0,3
2311.0,Sep 2011,83.0,73.0,3
2403.0,Sep 2011,61.0,72.0,3
2361.0,Sep 2011,39.0,71.0,3
2562.0,Sep 2011,86.0,70.0,3
2425.0,Sep 2011,60.0,70.0,3
908.0,Sep 2011,60.0,68.0,3
2325.0,Sep 2011,42.0,68.0,3
2567.0,Sep 2012,277.0,208.0,3
2663.0,Sep 2012,266.0,207.0,3
2580.0,Sep 2012,257.0,195.0,3
2532.0,Sep 2012,283.0,189.0,3
2480.0,Sep 2012,230.0,172.0,3
2417.0,Sep 2012,108.0,169.0,3
23.0,Sep 2012,240.0,166.0,3
701.0,Sep 2012,245.0,155.0,3
2348.0,Sep 2012,82.0,150.0,3
908.0,Sep 2012,129.0,144.0,3
2366.0,Sep 2012,258.0,136.0,3
502.0,Sep 2012,164.0,133.0,3
928.0,Sep 2012,97.0,132.0,3
795.0,Sep 2012,224.0,128.0,3
902.0,Sep 2012,212.0,121.0,3
915.0,Sep 2012,210.0,120.0,3
2644.0,Sep 2012,145.0,108.0,3
2394.0,Sep 2012,105.0,107.0,3
796.0,Sep 2012,116.0,106.0,3
2652.0,Sep 2012,201.0,101.0,3
516.0,Sep 2013,270.0,268.0,3
502.0,Sep 2013,346.0,209.0,3
2532.0,Sep 2013,187.0,197.0,3
2361.0,Sep 2013,171.0,193.0,3
2654.0,Sep 2013,168.0,180.0,3
1696.0,Sep 2013,200.0,177.0,3
2332.0,Sep 2013,177.0,177.0,3
2366.0,Sep 2013,153.0,164.0,3
2663.0,Sep 2013,141.0,158.0,3
701.0,Sep 2013,130.0,157.0,3
2425.0,Sep 2013,155.0,156.0,3
2626.0,Sep 2013,153.0,152.0,3
498.0,Sep 2013,177.0,151.0,3
2345.0,Sep 2013,160.0,145.0,3
2431.0,Sep 2013,133.0,142.0,3
23.0,Sep 2013,139.0,139.0,3
2297.0,Sep 2013,104.0,134.0,3
19.0,Sep 2013,141.0,125.0,3
831.0,Sep 2013,146.0,123.0,3
2583.0,Sep 2013,132.0,119.0,3
915.0,Sep 2014,280.0,315.0,3
2532.0,Sep 2014,233.0,296.0,3
2.0,Sep 2014,283.0,259.0,3
516.0,Sep 2014,115.0,250.0,3
697.0,Sep 2014,130.0,234.0,3
2654.0,Sep 2014,87.0,210.0,3
2663.0,Sep 2014,168.0,207.0,3
795.0,Sep 2014,149.0,207.0,3
2583.0,Sep 2014,161.0,203.0,3
2717.0,Sep 2014,156.0,198.0,3
1696.0,Sep 2014,118.0,184.0,3
777.0,Sep 2014,212.0,182.0,3
701.0,Sep 2014,116.0,180.0,3
2348.0,Sep 2014,174.0,164.0,3
498.0,Sep 2014,148.0,159.0,3
2361.0,Sep 2014,87.0,157.0,3
888.0,Sep 2014,128.0,149.0,3
2332.0,Sep 2014,153.0,141.0,3
981.0,Sep 2014,147.0,133.0,3
831.0,Sep 2014,111.0,131.0,3
2.0,Sep 2015,171.0,201.0,3
502.0,Sep 2015,54.0,179.0,3
2726.0,Sep 2015,160.0,178.0,3
701.0,Sep 2015,156.0,155.0,3
2770.0,Sep 2015,156.0,146.0,3
2717.0,Sep 2015,173.0,142.0,3
2532.0,Sep 2015,237.0,140.0,3
2332.0,Sep 2015,113.0,139.0,3
868.0,Sep 2015,78.0,131.0,3
782.0,Sep 2015,62.0,114.0,3
2738.0,Sep 2015,121.0,106.0,3
2657.0,Sep 2015,33.0,92.0,3
693.0,Sep 2015,26.0,91.0,3
722.0,Sep 2015,38.0,90.0,3
998.0,Sep 2015,41.0,90.0,3
49.0,Sep 2015,26.0,89.0,3
697.0,Sep 2015,42.0,84.0,3
2366.0,Sep 2015,101.0,84.0,3
2444.0,Sep 2015,61.0,83.0,3
2590.0,Sep 2015,84.0,83.0,3
2455.0,Sep 2016,146.0,195.0,3
2332.0,Sep 2016,152.0,182.0,3
23.0,Sep 2016,151.0,167.0,3
2498.0,Sep 2016,159.0,165.0,3
2563.0,Sep 2016,137.0,163.0,3
