permno,ym,recom,recom_lag,lag_time
2.0,Sep 2011,56.0,62.0,2
519.0,Sep 2011,71.0,61.0,2
2403.0,Sep 2011,20.0,60.0,2
2306.0,Sep 2011,33.0,58.0,2
729.0,Sep 2011,51.0,55.0,2
2567.0,Sep 2012,187.0,165.0,2
2532.0,Sep 2012,218.0,154.0,2
2663.0,Sep 2012,178.0,138.0,2
2580.0,Sep 2012,189.0,129.0,2
502.0,Sep 2012,80.0,128.0,2
701.0,Sep 2012,198.0,123.0,2
23.0,Sep 2012,178.0,120.0,2
908.0,Sep 2012,58.0,111.0,2
2366.0,Sep 2012,190.0,102.0,2
2480.0,Sep 2012,164.0,101.0,2
2644.0,Sep 2012,132.0,100.0,2
796.0,Sep 2012,96.0,99.0,2
2417.0,Sep 2012,80.0,97.0,2
795.0,Sep 2012,176.0,96.0,2
2402.0,Sep 2012,49.0,93.0,2
2324.0,Sep 2012,68.0,93.0,2
928.0,Sep 2012,29.0,92.0,2
902.0,Sep 2012,166.0,91.0,2
915.0,Sep 2012,150.0,90.0,2
921.0,Sep 2012,54.0,88.0,2
516.0,Sep 2013,167.0,207.0,2
502.0,Sep 2013,212.0,206.0,2
2332.0,Sep 2013,118.0,149.0,2
2532.0,Sep 2013,96.0,143.0,2
2361.0,Sep 2013,84.0,139.0,2
2626.0,Sep 2013,108.0,137.0,2
2654.0,Sep 2013,87.0,136.0,2
1696.0,Sep 2013,106.0,130.0,2
498.0,Sep 2013,106.0,129.0,2
2345.0,Sep 2013,58.0,128.0,2
2425.0,Sep 2013,101.0,123.0,2
2366.0,Sep 2013,60.0,121.0,2
701.0,Sep 2013,47.0,113.0,2
831.0,Sep 2013,41.0,111.0,2
2663.0,Sep 2013,59.0,106.0,2
2297.0,Sep 2013,62.0,104.0,2
2585.0,Sep 2013,161.0,102.0,2
2583.0,Sep 2013,47.0,102.0,2
2431.0,Sep 2013,52.0,101.0,2
89.0,Sep 2013,156.0,101.0,2
915.0,Sep 2014,99.0,240.0,2
777.0,Sep 2014,112.0,182.0,2
2.0,Sep 2014,251.0,173.0,2
2532.0,Sep 2014,129.0,152.0,2
2583.0,Sep 2014,59.0,139.0,2
2663.0,Sep 2014,92.0,138.0,2
2717.0,Sep 2014,98.0,130.0,2
822.0,Sep 2014,93.0,128.0,2
888.0,Sep 2014,74.0,127.0,2
2348.0,Sep 2014,84.0,125.0,2
795.0,Sep 2014,90.0,123.0,2
981.0,Sep 2014,131.0,117.0,2
516.0,Sep 2014,56.0,115.0,2
2575.0,Sep 2014,71.0,114.0,2
2332.0,Sep 2014,131.0,111.0,2
701.0,Sep 2014,47.0,111.0,2
831.0,Sep 2014,22.0,110.0,2
2366.0,Sep 2014,82.0,108.0,2
498.0,Sep 2014,93.0,105.0,2
697.0,Sep 2014,93.0,104.0,2
2.0,Sep 2015,103.0,155.0,2
2770.0,Sep 2015,81.0,135.0,2
2532.0,Sep 2015,207.0,135.0,2
2717.0,Sep 2015,132.0,126.0,2
2726.0,Sep 2015,134.0,123.0,2
701.0,Sep 2015,113.0,107.0,2
2332.0,Sep 2015,71.0,102.0,2
2590.0,Sep 2015,54.0,83.0,2
2738.0,Sep 2015,96.0,75.0,2
2610.0,Sep 2015,71.0,72.0,2
2552.0,Sep 2015,63.0,68.0,2
552.0,Sep 2015,93.0,68.0,2
2366.0,Sep 2015,75.0,67.0,2
782.0,Sep 2015,12.0,61.0,2
2444.0,Sep 2015,26.0,60.0,2
885.0,Sep 2015,87.0,58.0,2
498.0,Sep 2015,80.0,58.0,2
868.0,Sep 2015,43.0,57.0,2
617.0,Sep 2015,56.0,57.0,2
758.0,Sep 2015,12.0,57.0,2
517.0,Sep 2016,83.0,151.0,2
2498.0,Sep 2016,78.0,143.0,2
2332.0,Sep 2016,86.0,141.0,2
2455.0,Sep 2016,115.0,141.0,2
2670.0,Sep 2016,65.0,140.0,2
2437.0,Sep 2016,112.0,138.0,2
2714.0,Sep 2016,110.0,135.0,2
2629.0,Sep 2016,109.0,134.0,2
581.0,Sep 2016,93.0,130.0,2
2547.0,Sep 2016,92.0,126.0,2
886.0,Sep 2016,61.0,124.0,2
2563.0,Sep 2016,61.0,121.0,2
586.0,Sep 2016,80.0,120.0,2
2321.0,Sep 2016,57.0,120.0,2
23.0,Sep 2016,88.0,119.0,2
30.0,Sep 2016,124.0,117.0,2
2532.0,Sep 2016,127.0,117.0,2
428.0,Sep 2016,79.0,116.0,2
2657.0,Sep 2016,80.0,116.0,2
2305.0,Sep 2016,76.0,111.0,2
50.0,Sep 2017,92.0,186.0,2
2664.0,Sep 2017,131.0,127.0,2
2.0,Sep 2017,91.0,120.0,2
2383.0,Sep 2017,108.0,109.0,2
426.0,Sep 2017,70.0,97.0,2
2532.0,Sep 2017,49.0,93.0,2
2738.0,Sep 2017,73.0,92.0,2
502.0,Sep 2017,53.0,88.0,2
2332.0,Sep 2017,58.0,87.0,2
2646.0,Sep 2017,36.0,86.0,2
897.0,Sep 2017,67.0,84.0,2
2765.0,Sep 2017,45.0,84.0,2
2721.0,Sep 2017,38.0,83.0,2
2402.0,Sep 2017,37.0,74.0,2
2819.0,Sep 2017,54.0,74.0,2
2749.0,Sep 2017,25.0,74.0,2
586.0,Sep 2017,32.0,73.0,2
2562.0,Sep 2017,100.0,69.0,2
2839.0,Sep 2017,65.0,69.0,2
2325.0,Sep 2017,51.0,66.0,2
1896.0,Sep 2018,10.0,12.0,2
620.0,Sep 2018,8.0,12.0,2
2785.0,Sep 2018,7.0,12.0,2
2108.0,Sep 2018,7.0,12.0,2
2558.0,Sep 2018,12.0,12.0,2
2048.0,Sep 2018,5.0,10.0,2
2324.0,Sep 2018,7.0,10.0,2
2597.0,Sep 2018,5.0,10.0,2
2325.0,Sep 2018,7.0,9.0,2
2444.0,Sep 2018,4.0,9.0,2
503.0,Sep 2018,6.0,9.0,2
2100.0,Sep 2018,9.0,9.0,2
2657.0,Sep 2018,4.0,9.0,2
2567.0,Sep 2018,8.0,9.0,2
62.0,Sep 2018,7.0,8.0,2
850.0,Sep 2018,7.0,8.0,2
2105.0,Sep 2018,7.0,8.0,2
2705.0,Sep 2018,5.0,8.0,2
2001.0,Sep 2018,5.0,8.0,2
2308.0,Sep 2018,9.0,8.0,2
