Scode,Coname,ActlDt
767,漳泽电力,2017/4/21
767,漳泽电力,2017/4/21
767,漳泽电力,2017/8/23
767,漳泽电力,2017/10/31
767,漳泽电力,2018/4/26
767,漳泽电力,2018/4/26
767,漳泽电力,2018/8/16
767,漳泽电力,2018/10/30
767,漳泽电力,2019/4/26
767,漳泽电力,2019/4/26
768,中航飞机,2002/3/8
768,中航飞机,2002/8/9
768,中航飞机,2002/10/25
768,中航飞机,2003/3/26
768,中航飞机,2003/8/14
768,中航飞机,2004/3/18
768,中航飞机,2004/4/22
768,中航飞机,2004/7/30
768,中航飞机,2004/10/19
768,中航飞机,2005/3/16
768,中航飞机,2005/4/22
768,中航飞机,2005/7/30
768,中航飞机,2005/10/24
768,中航飞机,2006/2/18
768,中航飞机,2006/4/25
768,中航飞机,2006/7/20
768,中航飞机,2006/10/25
768,中航飞机,2007/3/30
768,中航飞机,2007/4/24
768,中航飞机,2007/7/24
768,中航飞机,2007/10/30
768,中航飞机,2008/4/1
768,中航飞机,2008/4/24
768,中航飞机,2008/8/6
768,中航飞机,2008/10/23
768,中航飞机,2009/3/3
768,中航飞机,2009/4/24
768,中航飞机,2009/7/25
768,中航飞机,2009/10/24
768,中航飞机,2010/3/31
768,中航飞机,2010/4/23
768,中航飞机,2010/7/29
768,中航飞机,2010/10/26
768,中航飞机,2011/3/8
768,中航飞机,2011/4/29
768,中航飞机,2011/8/10
768,中航飞机,2011/10/26
768,中航飞机,2012/3/20
768,中航飞机,2012/4/27
768,中航飞机,2012/8/17
768,中航飞机,2012/10/30
768,中航飞机,2013/4/23
768,中航飞机,2013/8/22
768,中航飞机,2013/10/25
768,中航飞机,2014/4/1
768,中航飞机,2014/4/28
768,中航飞机,2014/8/19
768,中航飞机,2014/10/28
768,中航飞机,2015/3/31
768,中航飞机,2015/4/28
768,中航飞机,2015/8/25
768,中航飞机,2015/10/27
768,中航飞机,2016/3/29
768,中航飞机,2016/4/26
768,中航飞机,2016/8/23
768,中航飞机,2016/10/25
768,中航飞机,2017/3/14
768,中航飞机,2017/4/25
768,中航飞机,2017/8/22
768,中航飞机,2017/10/28
768,中航飞机,2018/3/13
768,中航飞机,2018/4/27
768,中航飞机,2018/8/28
768,中航飞机,2018/10/30
768,中航飞机,2019/3/19
768,中航飞机,2019/4/27
769,*ST大菲,2004/4/27
769,*ST大菲,2004/8/31
769,*ST大菲,2004/10/30
769,*ST大菲,2005/5/21
769,*ST大菲,2005/8/31
776,广发证券,2001/3/9
776,广发证券,2002/3/26
776,广发证券,2002/8/12
776,广发证券,2003/4/30
776,广发证券,2003/4/30
776,广发证券,2003/8/18
776,广发证券,2003/10/28
776,广发证券,2004/3/9
776,广发证券,2004/4/13
776,广发证券,2004/7/22
776,广发证券,2004/10/13
776,广发证券,2005/1/26
776,广发证券,2005/4/12
776,广发证券,2005/7/28
776,广发证券,2005/10/18
776,广发证券,2006/2/23
776,广发证券,2006/4/12
776,广发证券,2006/8/4
776,广发证券,2006/10/18
776,广发证券,2007/3/16
776,广发证券,2007/4/17
776,广发证券,2007/7/20
776,广发证券,2007/10/17
776,广发证券,2008/4/8
776,广发证券,2008/4/15
776,广发证券,2008/8/7
776,广发证券,2008/10/18
776,广发证券,2009/4/8
776,广发证券,2009/4/16
776,广发证券,2009/8/10
776,广发证券,2009/10/17
776,广发证券,2010/2/9
776,广发证券,2010/4/28
776,广发证券,2010/8/17
776,广发证券,2010/10/26
776,广发证券,2011/4/7
776,广发证券,2011/4/28
776,广发证券,2011/8/23
776,广发证券,2011/10/25
776,广发证券,2012/4/17
776,广发证券,2012/4/24
776,广发证券,2012/8/28
776,广发证券,2012/10/30
776,广发证券,2013/4/23
776,广发证券,2013/8/27
776,广发证券,2013/10/29
776,广发证券,2014/4/22
776,广发证券,2014/4/29
776,广发证券,2014/8/19
776,广发证券,2014/10/29
776,广发证券,2015/2/14
776,广发证券,2015/4/28
776,广发证券,2015/8/22
776,广发证券,2015/10/31
776,广发证券,2016/3/19
776,广发证券,2016/4/29
776,广发证券,2016/8/27
776,广发证券,2016/10/22
776,广发证券,2017/3/25
776,广发证券,2017/4/28
776,广发证券,2017/8/26
776,广发证券,2017/10/28
776,广发证券,2018/3/24
776,广发证券,2018/4/25
776,广发证券,2018/8/30
776,广发证券,2018/10/27
776,广发证券,2019/3/27
776,广发证券,2019/4/30
777,中核科技,2002/3/26
777,中核科技,2002/8/20
777,中核科技,2003/3/25
777,中核科技,2003/4/18
777,中核科技,2003/10/30
777,中核科技,2004/3/27
777,中核科技,2004/4/17
777,中核科技,2004/8/9
777,中核科技,2004/10/27
777,中核科技,2005/3/18
777,中核科技,2005/4/26
777,中核科技,2005/7/28
777,中核科技,2005/10/18
777,中核科技,2006/3/29
777,中核科技,2006/4/19
777,中核科技,2006/8/5
777,中核科技,2006/10/20
777,中核科技,2007/4/6
777,中核科技,2007/4/20
777,中核科技,2007/8/9
777,中核科技,2007/10/17
777,中核科技,2008/3/31
777,中核科技,2008/4/23
777,中核科技,2008/8/1
777,中核科技,2008/10/22
777,中核科技,2009/3/24
777,中核科技,2009/4/21
777,中核科技,2009/7/28
777,中核科技,2009/10/29
777,中核科技,2010/3/3
777,中核科技,2010/4/27
777,中核科技,2010/8/28
777,中核科技,2010/10/29
777,中核科技,2011/3/9
777,中核科技,2011/4/20
777,中核科技,2011/8/9
777,中核科技,2011/10/28
777,中核科技,2012/3/6
777,中核科技,2012/4/20
777,中核科技,2012/7/31
777,中核科技,2012/10/29
777,中核科技,2013/3/12
777,中核科技,2013/4/23
777,中核科技,2013/8/6
777,中核科技,2013/10/23
777,中核科技,2014/3/25
777,中核科技,2014/4/22
777,中核科技,2014/8/19
777,中核科技,2014/10/25
777,中核科技,2015/3/31
777,中核科技,2015/4/30
777,中核科技,2015/8/18
777,中核科技,2015/10/27
777,中核科技,2016/3/29
777,中核科技,2016/4/28
777,中核科技,2016/8/23
777,中核科技,2016/10/27
777,中核科技,2017/3/28
777,中核科技,2017/4/29
777,中核科技,2017/8/29
777,中核科技,2017/10/31
777,中核科技,2018/3/27
777,中核科技,2018/4/27
777,中核科技,2018/8/28
777,中核科技,2018/10/31
777,中核科技,2019/3/26
777,中核科技,2019/4/30
778,新兴铸管,2002/3/6
778,新兴铸管,2002/4/25
778,新兴铸管,2002/7/24
778,新兴铸管,2003/3/11
778,新兴铸管,2003/4/14
778,新兴铸管,2003/8/19
778,新兴铸管,2003/10/21
778,新兴铸管,2004/2/17
778,新兴铸管,2004/4/15
778,新兴铸管,2004/8/3
778,新兴铸管,2004/10/26
778,新兴铸管,2005/2/1
778,新兴铸管,2005/4/14
778,新兴铸管,2005/7/28
778,新兴铸管,2005/10/15
778,新兴铸管,2006/2/28
778,新兴铸管,2006/4/20
778,新兴铸管,2006/8/15
778,新兴铸管,2006/10/25
778,新兴铸管,2007/3/6
778,新兴铸管,2007/4/17
778,新兴铸管,2007/8/13
778,新兴铸管,2007/10/20
778,新兴铸管,2008/2/5
778,新兴铸管,2008/4/18
778,新兴铸管,2008/7/29
778,新兴铸管,2008/10/24
778,新兴铸管,2009/3/24
778,新兴铸管,2009/4/22
778,新兴铸管,2009/7/17
778,新兴铸管,2009/10/20
778,新兴铸管,2010/3/23
778,新兴铸管,2010/4/27
778,新兴铸管,2010/8/11
778,新兴铸管,2010/10/26
778,新兴铸管,2011/3/5
778,新兴铸管,2011/4/19
778,新兴铸管,2011/8/9
778,新兴铸管,2011/10/19
778,新兴铸管,2012/3/20
778,新兴铸管,2012/4/20
778,新兴铸管,2012/8/21
778,新兴铸管,2012/10/24
778,新兴铸管,2013/3/19
778,新兴铸管,2013/4/23
778,新兴铸管,2013/8/27
778,新兴铸管,2013/10/22
778,新兴铸管,2014/4/8
778,新兴铸管,2014/4/23
778,新兴铸管,2014/8/26
778,新兴铸管,2014/10/28
778,新兴铸管,2015/4/21
778,新兴铸管,2015/4/28
778,新兴铸管,2015/8/25
778,新兴铸管,2015/10/27
778,新兴铸管,2016/4/19
778,新兴铸管,2016/4/30
778,新兴铸管,2016/8/23
778,新兴铸管,2016/10/28
778,新兴铸管,2017/4/25
778,新兴铸管,2017/4/29
778,新兴铸管,2017/8/29
778,新兴铸管,2017/10/27
778,新兴铸管,2018/4/10
778,新兴铸管,2018/4/27
778,新兴铸管,2018/8/21
778,新兴铸管,2018/10/30
778,新兴铸管,2019/4/2
778,新兴铸管,2019/4/30
779,三毛派神,2002/3/26
779,三毛派神,2002/8/9
779,三毛派神,2002/10/23
779,三毛派神,2003/4/9
779,三毛派神,2003/8/14
779,三毛派神,2003/10/24
779,三毛派神,2004/3/31
779,三毛派神,2004/4/27
779,三毛派神,2004/8/18
779,三毛派神,2004/10/23
779,三毛派神,2005/4/6
779,三毛派神,2005/4/21
779,三毛派神,2005/8/6
779,三毛派神,2005/10/25
779,三毛派神,2006/4/20
779,三毛派神,2006/4/25
779,三毛派神,2006/8/17
779,三毛派神,2006/10/24
779,三毛派神,2007/3/17
779,三毛派神,2007/4/21
779,三毛派神,2007/8/10
779,三毛派神,2007/10/31
779,三毛派神,2008/3/15
779,三毛派神,2008/4/22
779,三毛派神,2008/8/6
779,三毛派神,2008/10/28
779,三毛派神,2009/2/18
779,三毛派神,2009/4/21
779,三毛派神,2009/8/15
779,三毛派神,2009/10/23
779,三毛派神,2010/2/11
779,三毛派神,2010/4/23
779,三毛派神,2010/7/24
779,三毛派神,2010/10/21
779,三毛派神,2011/1/25
779,三毛派神,2011/4/16
779,三毛派神,2011/8/18
779,三毛派神,2011/10/26
779,三毛派神,2012/3/10
779,三毛派神,2012/4/19
779,三毛派神,2012/7/28
779,三毛派神,2012/10/20
779,三毛派神,2013/3/7
779,三毛派神,2013/4/20
779,三毛派神,2013/8/14
779,三毛派神,2013/10/22
779,三毛派神,2014/4/17
779,三毛派神,2014/4/24
779,三毛派神,2014/8/23
779,三毛派神,2014/10/30
779,三毛派神,2015/3/19
779,三毛派神,2015/4/25
779,三毛派神,2015/8/29
779,三毛派神,2015/10/30
779,三毛派神,2016/3/25
779,三毛派神,2016/4/30
779,三毛派神,2016/7/30
779,三毛派神,2016/10/29
779,三毛派神,2017/3/18
779,三毛派神,2017/4/18
779,三毛派神,2017/8/16
779,三毛派神,2017/10/12
779,三毛派神,2018/3/9
779,三毛派神,2018/4/17
779,三毛派神,2018/8/10
779,三毛派神,2018/10/31
779,三毛派神,2019/3/30
779,三毛派神,2019/4/16
780,平庄能源,2002/3/7
780,平庄能源,2002/8/16
780,平庄能源,2003/3/27
780,平庄能源,2003/4/18
780,平庄能源,2003/8/28
780,平庄能源,2003/10/30
780,平庄能源,2004/3/25
780,平庄能源,2004/4/19
780,平庄能源,2004/7/30
780,平庄能源,2004/10/20
780,平庄能源,2005/4/15
780,平庄能源,2005/4/20
780,平庄能源,2005/8/19
780,平庄能源,2005/10/27
780,平庄能源,2006/2/27
780,平庄能源,2006/4/15
780,平庄能源,2006/10/31
780,平庄能源,2007/2/10
780,平庄能源,2007/4/28
780,平庄能源,2007/8/17
780,平庄能源,2007/10/19
780,平庄能源,2008/4/10
780,平庄能源,2008/4/19
780,平庄能源,2008/8/5
780,平庄能源,2008/10/21
780,平庄能源,2009/2/28
780,平庄能源,2009/4/18
780,平庄能源,2009/8/15
780,平庄能源,2009/10/24
780,平庄能源,2010/4/23
780,平庄能源,2010/4/24
780,平庄能源,2010/7/24
780,平庄能源,2010/10/23
780,平庄能源,2011/3/18
780,平庄能源,2011/4/14
780,平庄能源,2011/8/10
780,平庄能源,2011/10/18
780,平庄能源,2012/3/16
780,平庄能源,2012/4/20
780,平庄能源,2012/8/17
780,平庄能源,2012/10/20
780,平庄能源,2013/4/20
780,平庄能源,2013/4/24
780,平庄能源,2013/8/20
780,平庄能源,2013/10/22
780,平庄能源,2014/4/22
780,平庄能源,2014/4/23
780,平庄能源,2014/8/14
780,平庄能源,2014/10/24
780,平庄能源,2015/4/23
780,平庄能源,2015/4/28
780,平庄能源,2015/8/21
780,平庄能源,2015/10/20
780,平庄能源,2016/4/22
780,平庄能源,2016/4/30
780,平庄能源,2016/8/26
780,平庄能源,2016/10/28
780,平庄能源,2017/4/21
780,平庄能源,2017/4/29
780,平庄能源,2017/8/30
780,平庄能源,2017/10/27
780,平庄能源,2018/4/11
780,平庄能源,2018/4/28
780,平庄能源,2018/8/31
780,平庄能源,2018/10/27
780,平庄能源,2019/4/26
780,平庄能源,2019/4/30
782,美达股份,2001/4/5
782,美达股份,2002/4/13
782,美达股份,2002/8/6
782,美达股份,2003/4/1
782,美达股份,2003/4/30
782,美达股份,2003/8/25
782,美达股份,2004/4/8
782,美达股份,2004/4/23
782,美达股份,2004/8/12
782,美达股份,2004/10/23
782,美达股份,2005/2/19
782,美达股份,2005/4/30
782,美达股份,2005/8/4
782,美达股份,2005/10/27
782,美达股份,2006/3/15
782,美达股份,2006/4/14
782,美达股份,2006/8/19
782,美达股份,2006/10/25
782,美达股份,2007/4/12
782,美达股份,2007/4/21
782,美达股份,2007/8/25
782,美达股份,2007/10/25
782,美达股份,2008/4/2
782,美达股份,2008/4/23
782,美达股份,2008/8/26
782,美达股份,2008/10/29
782,美达股份,2009/4/20
782,美达股份,2009/8/15
782,美达股份,2009/10/29
782,美达股份,2010/4/27
782,美达股份,2010/8/28
782,美达股份,2010/10/26
782,美达股份,2011/4/28
782,美达股份,2011/8/27
782,美达股份,2011/10/28
782,美达股份,2012/4/27
782,美达股份,2012/8/28
782,美达股份,2012/10/29
782,美达股份,2013/4/27
782,美达股份,2013/8/30
782,美达股份,2013/10/23
782,美达股份,2014/2/22
782,美达股份,2014/4/30
782,美达股份,2014/8/26
782,美达股份,2014/10/23
782,美达股份,2015/3/17
782,美达股份,2015/4/28
782,美达股份,2015/8/29
782,美达股份,2015/10/31
782,美达股份,2016/4/28
782,美达股份,2016/8/30
782,美达股份,2016/10/27
782,美达股份,2017/4/26
782,美达股份,2017/8/29
782,美达股份,2017/10/31
782,美达股份,2018/3/6
782,美达股份,2018/4/25
782,美达股份,2018/8/10
782,美达股份,2018/10/29
782,美达股份,2019/3/26
782,美达股份,2019/4/30
783,长江证券,2002/3/21
783,长江证券,2002/4/27
783,长江证券,2002/8/6
783,长江证券,2003/4/18
783,长江证券,2003/8/2
783,长江证券,2004/4/29
783,长江证券,2004/8/13
783,长江证券,2004/10/29
783,长江证券,2005/4/9
783,长江证券,2005/4/22
783,长江证券,2005/8/18
783,长江证券,2005/10/28
783,长江证券,2006/4/29
783,长江证券,2006/4/29
783,长江证券,2006/8/17
783,长江证券,2006/10/25
783,长江证券,2007/3/20
783,长江证券,2007/4/25
783,长江证券,2007/8/13
783,长江证券,2007/10/23
783,长江证券,2008/3/31
783,长江证券,2008/4/22
783,长江证券,2008/7/31
783,长江证券,2008/10/30
783,长江证券,2009/3/10
783,长江证券,2009/4/28
783,长江证券,2009/8/26
783,长江证券,2009/10/30
783,长江证券,2010/4/3
783,长江证券,2010/4/10
783,长江证券,2010/8/10
783,长江证券,2010/10/30
783,长江证券,2011/4/28
783,长江证券,2011/4/28
783,长江证券,2011/8/2
783,长江证券,2011/10/21
783,长江证券,2012/4/17
783,长江证券,2012/4/19
783,长江证券,2012/8/9
783,长江证券,2012/10/19
783,长江证券,2013/4/22
783,长江证券,2013/4/23
783,长江证券,2013/8/10
783,长江证券,2013/10/26
783,长江证券,2014/4/21
783,长江证券,2014/4/26
783,长江证券,2014/8/8
783,长江证券,2014/10/28
783,长江证券,2015/3/27
783,长江证券,2015/4/25
783,长江证券,2015/8/20
783,长江证券,2015/10/31
783,长江证券,2016/3/26
783,长江证券,2016/4/30
783,长江证券,2016/8/10
783,长江证券,2016/10/28
783,长江证券,2017/3/22
783,长江证券,2017/4/22
783,长江证券,2017/8/12
783,长江证券,2017/10/27
783,长江证券,2018/4/26
783,长江证券,2018/4/28
783,长江证券,2018/8/11
783,长江证券,2018/10/30
783,长江证券,2019/4/20
783,长江证券,2019/4/27
785,武汉中商,2002/2/26
785,武汉中商,2002/8/9
785,武汉中商,2003/4/9
785,武汉中商,2003/4/23
785,武汉中商,2003/8/23
785,武汉中商,2003/10/29
785,武汉中商,2004/4/10
785,武汉中商,2004/4/23
785,武汉中商,2004/8/21
785,武汉中商,2004/10/26
785,武汉中商,2005/4/9
785,武汉中商,2005/4/23
785,武汉中商,2005/8/20
785,武汉中商,2005/10/29
785,武汉中商,2006/4/26
785,武汉中商,2006/8/16
785,武汉中商,2006/10/28
785,武汉中商,2007/4/27
785,武汉中商,2007/4/27
785,武汉中商,2007/8/20
785,武汉中商,2007/10/26
785,武汉中商,2008/4/14
785,武汉中商,2008/4/26
785,武汉中商,2008/8/22
785,武汉中商,2008/10/25
785,武汉中商,2009/4/11
785,武汉中商,2009/4/25
785,武汉中商,2009/8/20
785,武汉中商,2009/10/29
785,武汉中商,2010/3/26
785,武汉中商,2010/4/28
785,武汉中商,2010/8/21
785,武汉中商,2010/10/29
785,武汉中商,2011/1/27
785,武汉中商,2011/4/23
785,武汉中商,2011/8/20
785,武汉中商,2011/10/29
785,武汉中商,2012/3/10
785,武汉中商,2012/4/24
785,武汉中商,2012/8/28
785,武汉中商,2012/10/30
785,武汉中商,2013/3/29
785,武汉中商,2013/4/27
785,武汉中商,2013/8/23
785,武汉中商,2013/10/30
785,武汉中商,2014/3/27
785,武汉中商,2014/4/26
785,武汉中商,2014/8/22
785,武汉中商,2014/10/30
785,武汉中商,2015/3/28
785,武汉中商,2015/4/29
785,武汉中商,2015/8/28
785,武汉中商,2015/10/29
785,武汉中商,2016/3/26
785,武汉中商,2016/4/30
785,武汉中商,2016/8/27
785,武汉中商,2016/10/27
785,武汉中商,2017/3/18
785,武汉中商,2017/4/28
785,武汉中商,2017/8/26
785,武汉中商,2017/10/27
785,武汉中商,2018/3/31
785,武汉中商,2018/4/27
785,武汉中商,2018/8/30
785,武汉中商,2018/10/27
785,武汉中商,2019/4/27
785,武汉中商,2019/4/27
786,北新建材,2002/3/18
786,北新建材,2002/4/22
786,北新建材,2002/8/17
786,北新建材,2002/10/25
786,北新建材,2003/8/16
786,北新建材,2003/10/25
786,北新建材,2004/3/12
786,北新建材,2004/4/17
786,北新建材,2004/8/20
786,北新建材,2004/10/20
786,北新建材,2005/3/8
786,北新建材,2005/4/19
786,北新建材,2005/8/25
786,北新建材,2005/10/24
786,北新建材,2006/4/15
786,北新建材,2006/4/22
786,北新建材,2006/8/15
786,北新建材,2006/10/24
786,北新建材,2007/4/10
786,北新建材,2007/4/27
786,北新建材,2007/8/21
786,北新建材,2007/10/26
786,北新建材,2008/3/25
786,北新建材,2008/4/24
786,北新建材,2008/8/27
786,北新建材,2008/10/29
786,北新建材,2009/3/19
786,北新建材,2009/4/25
786,北新建材,2009/8/19
786,北新建材,2009/10/27
786,北新建材,2010/3/25
786,北新建材,2010/4/28
786,北新建材,2010/8/20
786,北新建材,2010/10/27
786,北新建材,2011/3/19
786,北新建材,2011/4/28
786,北新建材,2011/8/20
786,北新建材,2011/10/27
786,北新建材,2012/3/20
786,北新建材,2012/4/27
786,北新建材,2012/8/17
786,北新建材,2012/10/27
786,北新建材,2013/3/14
786,北新建材,2013/4/25
786,北新建材,2013/8/20
786,北新建材,2013/10/29
786,北新建材,2014/3/20
786,北新建材,2014/4/24
786,北新建材,2014/8/20
786,北新建材,2014/10/28
786,北新建材,2015/3/20
786,北新建材,2015/4/24
786,北新建材,2015/8/21
786,北新建材,2015/10/28
786,北新建材,2016/3/19
786,北新建材,2016/4/28
786,北新建材,2016/8/16
786,北新建材,2016/10/28
786,北新建材,2017/3/20
786,北新建材,2017/4/27
786,北新建材,2017/8/21
786,北新建材,2017/10/14
786,北新建材,2018/3/17
786,北新建材,2018/4/27
786,北新建材,2018/8/18
786,北新建材,2018/10/26
786,北新建材,2019/3/20
786,北新建材,2019/4/29
787,*ST创智,2004/4/28
787,*ST创智,2004/8/14
787,*ST创智,2004/10/16
787,*ST创智,2005/1/26
787,*ST创智,2005/4/23
787,*ST创智,2005/8/13
787,*ST创智,2005/10/19
787,*ST创智,2006/4/29
787,*ST创智,2006/10/28
787,*ST创智,2007/4/30
787,*ST创智,2007/4/30
787,*ST创智,2007/8/24
787,*ST创智,2007/10/29
787,*ST创智,2008/4/30
787,*ST创智,2008/4/30
787,*ST创智,2008/8/22
787,*ST创智,2008/10/28
787,*ST创智,2009/4/30
787,*ST创智,2009/8/11
787,*ST创智,2009/10/22
787,*ST创智,2010/4/30
787,*ST创智,2010/4/30
787,*ST创智,2010/8/31
787,*ST创智,2010/10/30
787,*ST创智,2011/4/28
787,*ST创智,2011/4/28
787,*ST创智,2011/8/31
787,*ST创智,2011/10/29
787,*ST创智,2012/4/26
787,*ST创智,2012/8/31
787,*ST创智,2012/10/31
788,北大医药,2000/8/11
788,北大医药,2002/4/20
788,北大医药,2003/4/24
788,北大医药,2003/8/23
788,北大医药,2003/10/27
788,北大医药,2004/3/4
788,北大医药,2004/4/20
788,北大医药,2004/8/12
788,北大医药,2004/10/28
788,北大医药,2005/2/26
788,北大医药,2005/4/15
788,北大医药,2005/8/12
788,北大医药,2005/10/26
788,北大医药,2006/3/28
788,北大医药,2006/4/22
788,北大医药,2006/8/7
788,北大医药,2006/10/21
788,北大医药,2007/3/31
788,北大医药,2007/4/19
788,北大医药,2007/7/28
788,北大医药,2007/10/24
788,北大医药,2008/4/12
788,北大医药,2008/4/25
788,北大医药,2008/8/25
788,北大医药,2008/10/24
788,北大医药,2009/2/28
788,北大医药,2009/4/24
788,北大医药,2009/8/22
788,北大医药,2009/10/24
788,北大医药,2010/3/10
788,北大医药,2010/4/22
788,北大医药,2010/8/18
788,北大医药,2010/10/12
788,北大医药,2011/1/31
788,北大医药,2011/4/19
788,北大医药,2011/8/11
788,北大医药,2011/10/31
788,北大医药,2012/3/20
788,北大医药,2012/4/20
788,北大医药,2012/8/20
788,北大医药,2012/10/19
788,北大医药,2013/3/29
788,北大医药,2013/4/22
788,北大医药,2013/8/17
788,北大医药,2013/10/25
788,北大医药,2014/3/29
788,北大医药,2014/4/30
788,北大医药,2014/8/20
788,北大医药,2014/10/27
788,北大医药,2015/4/28
788,北大医药,2015/8/15
788,北大医药,2015/10/31
788,北大医药,2016/4/29
788,北大医药,2016/8/15
788,北大医药,2016/10/27
788,北大医药,2017/4/29
788,北大医药,2017/8/30
788,北大医药,2017/10/26
788,北大医药,2018/4/21
788,北大医药,2018/4/21
788,北大医药,2018/8/25
788,北大医药,2018/10/20
788,北大医药,2019/4/16
788,北大医药,2019/4/16
789,万年青,2002/3/16
789,万年青,2002/8/13
789,万年青,2003/4/23
789,万年青,2003/4/26
789,万年青,2003/10/29
789,万年青,2004/3/3
789,万年青,2004/4/22
789,万年青,2004/8/17
789,万年青,2004/10/21
789,万年青,2005/4/21
789,万年青,2005/8/23
789,万年青,2005/10/27
789,万年青,2006/4/25
789,万年青,2006/8/8
789,万年青,2006/10/21
789,万年青,2007/3/31
789,万年青,2007/4/21
789,万年青,2007/8/16
789,万年青,2007/10/24
789,万年青,2008/4/16
789,万年青,2008/4/29
789,万年青,2008/8/27
789,万年青,2008/10/28
789,万年青,2009/4/10
789,万年青,2009/4/21
789,万年青,2009/8/26
789,万年青,2009/10/24
789,万年青,2010/3/31
789,万年青,2010/4/29
789,万年青,2010/8/31
789,万年青,2010/10/28
789,万年青,2011/3/17
789,万年青,2011/4/28
789,万年青,2011/8/10
789,万年青,2011/10/31
789,万年青,2012/3/29
789,万年青,2012/4/26
789,万年青,2012/8/23
789,万年青,2012/10/29
789,万年青,2013/4/26
789,万年青,2013/8/30
789,万年青,2013/10/28
789,万年青,2014/3/31
789,万年青,2014/4/29
789,万年青,2014/8/30
789,万年青,2014/10/31
789,万年青,2015/3/28
789,万年青,2015/4/28
789,万年青,2015/8/26
789,万年青,2015/10/31
789,万年青,2016/3/31
789,万年青,2016/4/30
789,万年青,2016/8/27
789,万年青,2016/10/31
789,万年青,2017/4/29
789,万年青,2017/8/26
789,万年青,2017/10/28
789,万年青,2018/3/30
789,万年青,2018/4/27
789,万年青,2018/8/28
789,万年青,2018/10/26
789,万年青,2019/3/29
789,万年青,2019/4/26
790,泰合健康,2001/7/25
790,泰合健康,2002/3/29
790,泰合健康,2002/8/14
790,泰合健康,2003/3/26
790,泰合健康,2003/4/19
790,泰合健康,2003/8/8
790,泰合健康,2004/3/27
790,泰合健康,2004/4/19
790,泰合健康,2004/7/29
790,泰合健康,2004/10/18
790,泰合健康,2005/2/4
790,泰合健康,2005/4/15
790,泰合健康,2005/8/10
790,泰合健康,2005/10/25
790,泰合健康,2006/4/5
790,泰合健康,2006/4/21
790,泰合健康,2006/8/12
790,泰合健康,2006/10/28
790,泰合健康,2007/4/18
790,泰合健康,2007/4/20
790,泰合健康,2007/8/8
790,泰合健康,2007/10/25
790,泰合健康,2008/2/28
790,泰合健康,2008/4/30
790,泰合健康,2008/8/22
790,泰合健康,2008/10/31
790,泰合健康,2009/3/18
790,泰合健康,2009/4/28
790,泰合健康,2009/8/18
790,泰合健康,2009/10/24
790,泰合健康,2010/2/10
790,泰合健康,2010/4/21
790,泰合健康,2010/7/27
790,泰合健康,2010/10/21
790,泰合健康,2011/3/11
790,泰合健康,2011/4/20
790,泰合健康,2011/8/23
790,泰合健康,2011/10/25
790,泰合健康,2012/3/20
790,泰合健康,2012/4/20
790,泰合健康,2012/8/16
790,泰合健康,2012/10/20
790,泰合健康,2013/3/19
790,泰合健康,2013/4/12
790,泰合健康,2013/8/6
790,泰合健康,2013/10/24
790,泰合健康,2014/3/28
790,泰合健康,2014/4/26
790,泰合健康,2014/8/23
790,泰合健康,2014/10/31
790,泰合健康,2015/4/16
790,泰合健康,2015/4/24
790,泰合健康,2015/8/8
790,泰合健康,2015/10/22
790,泰合健康,2016/4/16
790,泰合健康,2016/4/23
790,泰合健康,2016/8/13
790,泰合健康,2016/10/18
790,泰合健康,2017/3/21
790,泰合健康,2017/4/28
790,泰合健康,2017/8/18
790,泰合健康,2017/10/27
790,泰合健康,2018/3/6
790,泰合健康,2018/4/20
790,泰合健康,2018/8/31
790,泰合健康,2018/10/26
790,泰合健康,2019/3/13
790,泰合健康,2019/4/27
791,甘肃电投,2002/4/19
791,甘肃电投,2002/8/9
791,甘肃电投,2003/3/22
791,甘肃电投,2003/4/22
791,甘肃电投,2003/7/26
791,甘肃电投,2003/10/30
791,甘肃电投,2004/4/9
791,甘肃电投,2004/8/19
791,甘肃电投,2004/10/26
791,甘肃电投,2005/4/28
791,甘肃电投,2005/4/28
791,甘肃电投,2005/8/23
791,甘肃电投,2005/10/27
791,甘肃电投,2006/3/25
791,甘肃电投,2006/4/18
791,甘肃电投,2006/7/28
791,甘肃电投,2006/10/30
791,甘肃电投,2007/2/13
791,甘肃电投,2007/4/16
791,甘肃电投,2007/7/21
791,甘肃电投,2007/10/20
791,甘肃电投,2008/3/19
791,甘肃电投,2008/4/16
791,甘肃电投,2008/7/25
791,甘肃电投,2008/10/21
791,甘肃电投,2009/4/22
791,甘肃电投,2009/4/25
791,甘肃电投,2009/7/23
791,甘肃电投,2009/10/22
791,甘肃电投,2010/3/11
791,甘肃电投,2010/4/26
791,甘肃电投,2010/7/29
791,甘肃电投,2010/10/21
791,甘肃电投,2011/3/18
791,甘肃电投,2011/4/22
791,甘肃电投,2011/7/28
791,甘肃电投,2011/10/20
791,甘肃电投,2012/4/20
791,甘肃电投,2012/8/18
791,甘肃电投,2012/10/24
791,甘肃电投,2013/3/15
791,甘肃电投,2013/4/20
791,甘肃电投,2013/7/26
791,甘肃电投,2013/10/23
791,甘肃电投,2014/3/27
791,甘肃电投,2014/4/25
791,甘肃电投,2014/8/7
791,甘肃电投,2014/10/24
791,甘肃电投,2015/4/23
791,甘肃电投,2015/8/20
