Scode,Coname,ActlDt
600565,迪马股份,2009/3/24
600565,迪马股份,2009/4/22
600565,迪马股份,2009/8/20
600565,迪马股份,2009/10/24
600565,迪马股份,2010/3/16
600565,迪马股份,2010/4/23
600565,迪马股份,2010/8/17
600565,迪马股份,2010/10/29
600565,迪马股份,2011/3/15
600565,迪马股份,2011/4/22
600565,迪马股份,2011/8/27
600565,迪马股份,2011/10/27
600565,迪马股份,2012/3/6
600565,迪马股份,2012/4/27
600565,迪马股份,2012/8/25
600565,迪马股份,2012/10/24
600565,迪马股份,2013/3/19
600565,迪马股份,2013/4/25
600565,迪马股份,2013/8/21
600565,迪马股份,2013/10/25
600565,迪马股份,2014/3/12
600565,迪马股份,2014/4/25
600565,迪马股份,2014/8/26
600565,迪马股份,2014/10/28
600565,迪马股份,2015/3/4
600565,迪马股份,2015/4/21
600565,迪马股份,2015/8/1
600565,迪马股份,2015/10/27
600565,迪马股份,2016/4/26
600565,迪马股份,2016/8/26
600565,迪马股份,2016/10/27
600565,迪马股份,2017/3/16
600565,迪马股份,2017/4/28
600565,迪马股份,2017/8/26
600565,迪马股份,2017/10/27
600565,迪马股份,2018/3/27
600565,迪马股份,2018/4/26
600565,迪马股份,2018/8/23
600565,迪马股份,2018/10/25
600565,迪马股份,2019/3/26
600565,迪马股份,2019/4/30
600566,济川药业,2001/8/16
600566,济川药业,2002/3/19
600566,济川药业,2002/7/30
600566,济川药业,2002/10/22
600566,济川药业,2003/3/18
600566,济川药业,2003/4/26
600566,济川药业,2003/7/29
600566,济川药业,2004/3/27
600566,济川药业,2004/4/29
600566,济川药业,2004/8/18
600566,济川药业,2004/10/27
600566,济川药业,2005/3/26
600566,济川药业,2005/4/27
600566,济川药业,2005/8/22
600566,济川药业,2005/10/24
600566,济川药业,2006/3/18
600566,济川药业,2006/4/27
600566,济川药业,2006/8/17
600566,济川药业,2006/10/25
600566,济川药业,2007/3/22
600566,济川药业,2007/4/28
600566,济川药业,2007/8/22
600566,济川药业,2007/10/26
600566,济川药业,2008/3/28
600566,济川药业,2008/4/24
600566,济川药业,2008/8/22
600566,济川药业,2008/10/28
600566,济川药业,2009/3/25
600566,济川药业,2009/4/28
600566,济川药业,2009/8/22
600566,济川药业,2009/10/28
600566,济川药业,2010/3/27
600566,济川药业,2010/4/29
600566,济川药业,2010/8/20
600566,济川药业,2010/10/25
600566,济川药业,2011/3/26
600566,济川药业,2011/4/30
600566,济川药业,2011/8/29
600566,济川药业,2011/10/25
600566,济川药业,2012/3/28
600566,济川药业,2012/4/25
600566,济川药业,2012/8/25
600566,济川药业,2012/10/31
600566,济川药业,2013/3/28
600566,济川药业,2013/4/25
600566,济川药业,2013/8/28
600566,济川药业,2013/10/30
600566,济川药业,2014/4/26
600566,济川药业,2014/4/28
600566,济川药业,2014/8/12
600566,济川药业,2014/10/28
600566,济川药业,2015/2/16
600566,济川药业,2015/4/28
600566,济川药业,2015/8/17
600566,济川药业,2015/10/27
600566,济川药业,2016/3/19
600566,济川药业,2016/4/25
600566,济川药业,2016/8/9
600566,济川药业,2016/10/22
600566,济川药业,2017/3/25
600566,济川药业,2017/7/28
600566,济川药业,2017/10/17
600566,济川药业,2018/4/21
600566,济川药业,2018/4/21
600566,济川药业,2018/7/28
600566,济川药业,2018/10/20
600566,济川药业,2019/4/20
600566,济川药业,2019/4/20
600567,山鹰纸业,2002/3/30
600567,山鹰纸业,2002/7/31
600567,山鹰纸业,2002/10/22
600567,山鹰纸业,2003/1/28
600567,山鹰纸业,2003/4/19
600567,山鹰纸业,2003/8/9
600567,山鹰纸业,2004/2/5
600567,山鹰纸业,2004/4/29
600567,山鹰纸业,2004/7/24
600567,山鹰纸业,2004/10/30
600567,山鹰纸业,2005/2/4
600567,山鹰纸业,2005/4/23
600567,山鹰纸业,2005/7/26
600567,山鹰纸业,2005/10/29
600567,山鹰纸业,2006/3/16
600567,山鹰纸业,2006/4/22
600567,山鹰纸业,2006/7/29
600567,山鹰纸业,2006/10/31
600567,山鹰纸业,2007/3/15
600567,山鹰纸业,2007/4/30
600567,山鹰纸业,2007/8/25
600567,山鹰纸业,2007/10/27
600567,山鹰纸业,2008/3/22
600567,山鹰纸业,2008/4/23
600567,山鹰纸业,2008/8/16
600567,山鹰纸业,2008/10/25
600567,山鹰纸业,2009/3/28
600567,山鹰纸业,2009/4/22
600567,山鹰纸业,2009/8/22
600567,山鹰纸业,2009/10/24
600567,山鹰纸业,2010/3/27
600567,山鹰纸业,2010/4/21
600567,山鹰纸业,2010/7/21
600567,山鹰纸业,2010/10/23
600567,山鹰纸业,2011/3/10
600567,山鹰纸业,2011/4/25
600567,山鹰纸业,2011/8/20
600567,山鹰纸业,2011/10/29
600567,山鹰纸业,2012/3/24
600567,山鹰纸业,2012/4/28
600567,山鹰纸业,2012/8/31
600567,山鹰纸业,2012/10/27
600567,山鹰纸业,2013/3/30
600567,山鹰纸业,2013/4/27
600567,山鹰纸业,2013/8/17
600567,山鹰纸业,2013/10/31
600567,山鹰纸业,2014/4/30
600567,山鹰纸业,2014/8/8
600567,山鹰纸业,2014/10/31
600567,山鹰纸业,2015/4/30
600567,山鹰纸业,2015/4/30
600567,山鹰纸业,2015/8/7
600567,山鹰纸业,2015/10/30
600567,山鹰纸业,2016/4/29
600567,山鹰纸业,2016/8/12
600567,山鹰纸业,2016/10/28
600567,山鹰纸业,2017/3/31
600567,山鹰纸业,2017/4/18
600567,山鹰纸业,2017/8/10
600567,山鹰纸业,2017/10/19
600567,山鹰纸业,2018/3/20
600567,山鹰纸业,2018/4/12
600567,山鹰纸业,2018/8/31
600567,山鹰纸业,2018/10/23
600567,山鹰纸业,2019/3/19
600567,山鹰纸业,2019/4/13
600568,中珠医疗,2002/4/2
600568,中珠医疗,2002/4/24
600568,中珠医疗,2002/8/10
600568,中珠医疗,2002/10/26
600568,中珠医疗,2003/3/26
600568,中珠医疗,2003/4/18
600568,中珠医疗,2003/8/19
600568,中珠医疗,2004/4/16
600568,中珠医疗,2004/4/30
600568,中珠医疗,2004/8/6
600568,中珠医疗,2004/10/25
600568,中珠医疗,2005/3/8
600568,中珠医疗,2005/4/25
600568,中珠医疗,2005/8/23
600568,中珠医疗,2005/10/26
600568,中珠医疗,2006/4/22
600568,中珠医疗,2006/4/22
600568,中珠医疗,2006/8/29
600568,中珠医疗,2006/10/25
600568,中珠医疗,2007/4/18
600568,中珠医疗,2007/7/26
600568,中珠医疗,2007/10/19
600568,中珠医疗,2008/3/25
600568,中珠医疗,2008/4/29
600568,中珠医疗,2008/8/29
600568,中珠医疗,2008/10/30
600568,中珠医疗,2009/3/3
600568,中珠医疗,2009/4/30
600568,中珠医疗,2009/8/21
600568,中珠医疗,2009/10/31
600568,中珠医疗,2010/4/13
600568,中珠医疗,2010/4/26
600568,中珠医疗,2010/8/28
600568,中珠医疗,2010/10/29
600568,中珠医疗,2011/4/26
600568,中珠医疗,2011/4/30
600568,中珠医疗,2011/8/29
600568,中珠医疗,2011/10/29
600568,中珠医疗,2012/3/6
600568,中珠医疗,2012/4/26
600568,中珠医疗,2012/8/31
600568,中珠医疗,2012/10/31
600568,中珠医疗,2013/4/27
600568,中珠医疗,2013/8/31
600568,中珠医疗,2013/10/31
600568,中珠医疗,2014/3/1
600568,中珠医疗,2014/4/30
600568,中珠医疗,2014/8/30
600568,中珠医疗,2014/10/31
600568,中珠医疗,2015/3/19
600568,中珠医疗,2015/4/30
600568,中珠医疗,2015/8/29
600568,中珠医疗,2015/10/31
600568,中珠医疗,2016/4/16
600568,中珠医疗,2016/4/23
600568,中珠医疗,2016/8/31
600568,中珠医疗,2016/10/29
600568,中珠医疗,2017/4/29
600568,中珠医疗,2017/8/31
600568,中珠医疗,2017/10/31
600568,中珠医疗,2018/4/28
600568,中珠医疗,2018/4/28
600568,中珠医疗,2018/8/31
600568,中珠医疗,2018/10/31
600568,中珠医疗,2019/4/30
600568,中珠医疗,2019/4/30
600569,安阳钢铁,2002/4/12
600569,安阳钢铁,2002/4/19
600569,安阳钢铁,2002/7/27
600569,安阳钢铁,2002/10/25
600569,安阳钢铁,2003/3/20
600569,安阳钢铁,2003/4/18
600569,安阳钢铁,2003/7/26
600569,安阳钢铁,2003/10/22
600569,安阳钢铁,2004/3/18
600569,安阳钢铁,2004/4/21
600569,安阳钢铁,2004/8/10
600569,安阳钢铁,2004/10/20
600569,安阳钢铁,2005/3/25
600569,安阳钢铁,2005/4/25
600569,安阳钢铁,2005/8/3
600569,安阳钢铁,2005/10/21
600569,安阳钢铁,2006/4/28
600569,安阳钢铁,2006/4/28
600569,安阳钢铁,2006/7/20
600569,安阳钢铁,2006/10/26
600569,安阳钢铁,2007/4/18
600569,安阳钢铁,2007/8/29
600569,安阳钢铁,2007/10/26
600569,安阳钢铁,2008/2/28
600569,安阳钢铁,2008/4/30
600569,安阳钢铁,2008/8/20
600569,安阳钢铁,2008/10/31
600569,安阳钢铁,2009/2/28
600569,安阳钢铁,2009/4/27
600569,安阳钢铁,2009/8/28
600569,安阳钢铁,2009/10/31
600569,安阳钢铁,2010/4/8
600569,安阳钢铁,2010/4/29
600569,安阳钢铁,2010/8/6
600569,安阳钢铁,2010/10/30
600569,安阳钢铁,2011/4/28
600569,安阳钢铁,2011/8/24
600569,安阳钢铁,2011/10/29
600569,安阳钢铁,2012/4/28
600569,安阳钢铁,2012/8/31
600569,安阳钢铁,2012/10/27
600569,安阳钢铁,2013/3/22
600569,安阳钢铁,2013/4/26
600569,安阳钢铁,2013/8/17
600569,安阳钢铁,2013/10/30
600569,安阳钢铁,2014/3/15
600569,安阳钢铁,2014/4/25
600569,安阳钢铁,2014/8/28
600569,安阳钢铁,2014/10/29
600569,安阳钢铁,2015/3/31
600569,安阳钢铁,2015/4/25
600569,安阳钢铁,2015/8/28
600569,安阳钢铁,2015/10/30
600569,安阳钢铁,2016/4/28
600569,安阳钢铁,2016/7/30
600569,安阳钢铁,2016/10/28
600569,安阳钢铁,2017/3/16
600569,安阳钢铁,2017/4/26
600569,安阳钢铁,2017/8/10
600569,安阳钢铁,2017/10/27
600569,安阳钢铁,2018/3/16
600569,安阳钢铁,2018/4/21
600569,安阳钢铁,2018/8/3
600569,安阳钢铁,2018/10/26
600569,安阳钢铁,2019/3/21
600569,安阳钢铁,2019/4/30
600570,恒生电子,2004/4/20
600570,恒生电子,2004/4/27
600570,恒生电子,2004/7/24
600570,恒生电子,2004/10/28
600570,恒生电子,2005/4/16
600570,恒生电子,2005/4/27
600570,恒生电子,2005/8/13
600570,恒生电子,2005/10/29
600570,恒生电子,2006/4/15
600570,恒生电子,2006/4/25
600570,恒生电子,2006/7/29
600570,恒生电子,2006/10/31
600570,恒生电子,2007/3/20
600570,恒生电子,2007/4/27
600570,恒生电子,2007/8/23
600570,恒生电子,2007/10/27
600570,恒生电子,2008/4/23
600570,恒生电子,2008/4/29
600570,恒生电子,2008/7/30
600570,恒生电子,2008/10/24
600570,恒生电子,2009/3/13
600570,恒生电子,2009/4/29
600570,恒生电子,2009/8/15
600570,恒生电子,2009/10/30
600570,恒生电子,2010/4/2
600570,恒生电子,2010/4/23
600570,恒生电子,2010/8/28
600570,恒生电子,2010/10/25
600570,恒生电子,2011/3/22
600570,恒生电子,2011/4/26
600570,恒生电子,2011/8/29
600570,恒生电子,2011/10/28
600570,恒生电子,2012/3/29
600570,恒生电子,2012/4/26
600570,恒生电子,2012/8/30
600570,恒生电子,2012/10/27
600570,恒生电子,2013/3/26
600570,恒生电子,2013/4/19
600570,恒生电子,2013/8/20
600570,恒生电子,2013/10/29
600570,恒生电子,2014/4/15
600570,恒生电子,2014/4/29
600570,恒生电子,2014/8/28
600570,恒生电子,2014/10/28
600570,恒生电子,2015/4/10
600570,恒生电子,2015/4/25
600570,恒生电子,2015/8/22
600570,恒生电子,2015/10/24
600570,恒生电子,2016/3/29
600570,恒生电子,2016/4/28
600570,恒生电子,2016/8/26
600570,恒生电子,2016/10/28
600570,恒生电子,2017/3/28
600570,恒生电子,2017/4/25
600570,恒生电子,2017/8/31
600570,恒生电子,2017/10/28
600570,恒生电子,2018/3/27
600570,恒生电子,2018/4/24
600570,恒生电子,2018/8/23
600570,恒生电子,2018/10/27
600570,恒生电子,2019/3/30
600570,恒生电子,2019/4/25
600571,信雅达,2002/10/26
600571,信雅达,2003/3/20
600571,信雅达,2003/4/26
600571,信雅达,2003/8/19
600571,信雅达,2003/10/21
600571,信雅达,2004/4/17
600571,信雅达,2004/4/27
600571,信雅达,2004/8/6
600571,信雅达,2004/10/26
600571,信雅达,2005/4/20
600571,信雅达,2005/4/20
600571,信雅达,2005/8/19
600571,信雅达,2005/10/24
600571,信雅达,2006/4/28
600571,信雅达,2006/8/18
600571,信雅达,2006/10/25
600571,信雅达,2007/4/27
600571,信雅达,2007/8/30
600571,信雅达,2007/10/24
600571,信雅达,2008/4/18
600571,信雅达,2008/4/28
600571,信雅达,2008/8/29
600571,信雅达,2008/10/27
600571,信雅达,2009/4/11
600571,信雅达,2009/4/27
600571,信雅达,2009/8/29
600571,信雅达,2009/10/31
600571,信雅达,2010/4/8
600571,信雅达,2010/4/27
600571,信雅达,2010/8/27
600571,信雅达,2010/10/30
600571,信雅达,2011/4/15
600571,信雅达,2011/4/23
600571,信雅达,2011/8/31
600571,信雅达,2011/10/29
600571,信雅达,2012/4/13
600571,信雅达,2012/4/21
600571,信雅达,2012/8/31
600571,信雅达,2012/10/31
600571,信雅达,2013/4/13
600571,信雅达,2013/4/20
600571,信雅达,2013/8/31
600571,信雅达,2013/10/31
600571,信雅达,2014/3/20
600571,信雅达,2014/4/26
600571,信雅达,2014/8/30
600571,信雅达,2014/10/31
600571,信雅达,2015/3/18
600571,信雅达,2015/4/30
600571,信雅达,2015/8/28
600571,信雅达,2015/10/28
600571,信雅达,2016/3/5
600571,信雅达,2016/4/28
600571,信雅达,2016/8/31
600571,信雅达,2016/10/29
600571,信雅达,2017/3/18
600571,信雅达,2017/4/29
600571,信雅达,2017/8/31
600571,信雅达,2017/10/31
600571,信雅达,2018/3/30
600571,信雅达,2018/4/28
600571,信雅达,2018/8/31
600571,信雅达,2018/10/31
600571,信雅达,2019/4/13
600571,信雅达,2019/4/30
600572,康恩贝,2004/4/7
600572,康恩贝,2004/7/31
600572,康恩贝,2004/10/22
600572,康恩贝,2005/3/29
600572,康恩贝,2005/4/22
600572,康恩贝,2005/7/26
600572,康恩贝,2005/10/22
600572,康恩贝,2006/3/16
600572,康恩贝,2006/4/22
600572,康恩贝,2006/7/25
600572,康恩贝,2006/10/12
600572,康恩贝,2007/2/1
600572,康恩贝,2007/4/30
600572,康恩贝,2007/8/31
600572,康恩贝,2007/10/18
600572,康恩贝,2008/3/11
600572,康恩贝,2008/4/26
600572,康恩贝,2008/7/29
600572,康恩贝,2008/10/18
600572,康恩贝,2009/2/28
600572,康恩贝,2009/4/22
600572,康恩贝,2009/8/8
600572,康恩贝,2009/10/30
600572,康恩贝,2010/2/27
600572,康恩贝,2010/4/15
600572,康恩贝,2010/7/30
600572,康恩贝,2010/10/28
600572,康恩贝,2011/3/18
600572,康恩贝,2011/4/15
600572,康恩贝,2011/8/26
600572,康恩贝,2011/10/18
600572,康恩贝,2012/4/18
600572,康恩贝,2012/4/25
600572,康恩贝,2012/7/28
600572,康恩贝,2012/10/30
600572,康恩贝,2013/3/20
600572,康恩贝,2013/4/23
600572,康恩贝,2013/8/23
600572,康恩贝,2013/10/30
600572,康恩贝,2014/2/25
600572,康恩贝,2014/4/22
600572,康恩贝,2014/8/5
600572,康恩贝,2014/10/30
600572,康恩贝,2015/4/23
600572,康恩贝,2015/8/25
600572,康恩贝,2015/10/26
600572,康恩贝,2016/4/12
600572,康恩贝,2016/4/27
600572,康恩贝,2016/8/25
600572,康恩贝,2016/10/28
600572,康恩贝,2017/4/20
600572,康恩贝,2017/4/27
600572,康恩贝,2017/8/15
600572,康恩贝,2017/10/18
600572,康恩贝,2018/4/26
600572,康恩贝,2018/4/26
600572,康恩贝,2018/8/8
600572,康恩贝,2018/10/29
600572,康恩贝,2019/4/25
600572,康恩贝,2019/4/25
600573,惠泉啤酒,2003/4/18
600573,惠泉啤酒,2003/8/8
600573,惠泉啤酒,2003/10/20
600573,惠泉啤酒,2004/3/25
600573,惠泉啤酒,2004/4/29
600573,惠泉啤酒,2004/8/6
600573,惠泉啤酒,2004/10/22
600573,惠泉啤酒,2005/2/17
600573,惠泉啤酒,2005/4/15
600573,惠泉啤酒,2005/8/10
600573,惠泉啤酒,2005/10/18
600573,惠泉啤酒,2006/2/28
600573,惠泉啤酒,2006/4/15
600573,惠泉啤酒,2006/8/21
600573,惠泉啤酒,2006/10/20
600573,惠泉啤酒,2007/4/10
600573,惠泉啤酒,2007/4/24
600573,惠泉啤酒,2007/8/13
600573,惠泉啤酒,2007/10/22
600573,惠泉啤酒,2008/2/29
600573,惠泉啤酒,2008/4/22
600573,惠泉啤酒,2008/8/15
600573,惠泉啤酒,2008/10/22
600573,惠泉啤酒,2009/4/27
600573,惠泉啤酒,2009/4/30
600573,惠泉啤酒,2009/7/24
600573,惠泉啤酒,2009/10/22
600573,惠泉啤酒,2010/2/25
600573,惠泉啤酒,2010/4/21
600573,惠泉啤酒,2010/7/20
600573,惠泉啤酒,2010/10/26
600573,惠泉啤酒,2011/3/16
600573,惠泉啤酒,2011/4/20
600573,惠泉啤酒,2011/8/19
600573,惠泉啤酒,2011/10/19
600573,惠泉啤酒,2012/4/11
600573,惠泉啤酒,2012/4/18
600573,惠泉啤酒,2012/8/8
600573,惠泉啤酒,2012/10/18
600573,惠泉啤酒,2013/3/29
600573,惠泉啤酒,2013/4/18
600573,惠泉啤酒,2013/8/28
600573,惠泉啤酒,2013/10/17
600573,惠泉啤酒,2014/3/26
600573,惠泉啤酒,2014/4/19
600573,惠泉啤酒,2014/8/8
600573,惠泉啤酒,2014/10/15
600573,惠泉啤酒,2015/4/8
600573,惠泉啤酒,2015/4/23
600573,惠泉啤酒,2015/8/11
600573,惠泉啤酒,2015/10/26
600573,惠泉啤酒,2016/4/27
600573,惠泉啤酒,2016/4/28
600573,惠泉啤酒,2016/8/29
600573,惠泉啤酒,2016/10/25
600573,惠泉啤酒,2017/4/24
600573,惠泉啤酒,2017/4/26
600573,惠泉啤酒,2017/8/25
600573,惠泉啤酒,2017/10/27
600573,惠泉啤酒,2018/4/26
600573,惠泉啤酒,2018/4/26
600573,惠泉啤酒,2018/8/29
600573,惠泉啤酒,2018/10/29
600573,惠泉啤酒,2019/4/25
600573,惠泉啤酒,2019/4/27
600575,皖江物流,2003/10/22
600575,皖江物流,2004/3/25
600575,皖江物流,2004/4/22
600575,皖江物流,2004/8/20
600575,皖江物流,2004/10/20
600575,皖江物流,2005/3/25
600575,皖江物流,2005/4/19
600575,皖江物流,2005/8/17
600575,皖江物流,2005/10/21
600575,皖江物流,2006/3/2
600575,皖江物流,2006/4/21
600575,皖江物流,2006/8/28
600575,皖江物流,2006/10/17
600575,皖江物流,2007/2/8
600575,皖江物流,2007/4/18
600575,皖江物流,2007/7/31
600575,皖江物流,2007/10/23
600575,皖江物流,2008/3/26
600575,皖江物流,2008/4/22
600575,皖江物流,2008/8/12
600575,皖江物流,2008/10/22
600575,皖江物流,2009/3/18
600575,皖江物流,2009/4/22
600575,皖江物流,2009/8/19
600575,皖江物流,2009/10/22
600575,皖江物流,2010/2/27
600575,皖江物流,2010/4/22
600575,皖江物流,2010/8/10
600575,皖江物流,2010/10/25
600575,皖江物流,2011/4/19
600575,皖江物流,2011/4/19
600575,皖江物流,2011/8/15
600575,皖江物流,2011/10/27
600575,皖江物流,2012/3/22
600575,皖江物流,2012/4/21
600575,皖江物流,2012/8/15
600575,皖江物流,2012/10/31
600575,皖江物流,2013/2/26
600575,皖江物流,2013/4/26
600575,皖江物流,2013/8/16
600575,皖江物流,2013/10/29
600575,皖江物流,2014/2/26
600575,皖江物流,2014/4/28
600575,皖江物流,2014/8/16
600575,皖江物流,2014/10/31
600575,皖江物流,2015/4/30
600575,皖江物流,2015/8/31
600575,皖江物流,2015/10/31
600575,皖江物流,2016/3/31
600575,皖江物流,2016/4/29
600575,皖江物流,2016/8/18
600575,皖江物流,2016/10/28
600575,皖江物流,2017/3/15
600575,皖江物流,2017/4/28
600575,皖江物流,2017/8/29
600575,皖江物流,2017/10/27
600575,皖江物流,2018/3/22
600575,皖江物流,2018/4/25
600575,皖江物流,2018/8/28
600575,皖江物流,2018/10/25
600575,皖江物流,2019/3/22
600575,皖江物流,2019/4/25
600576,祥源文化,2003/4/24
600576,祥源文化,2003/8/12
600576,祥源文化,2003/10/24
600576,祥源文化,2004/3/30
600576,祥源文化,2004/4/27
600576,祥源文化,2004/8/27
600576,祥源文化,2004/10/27
600576,祥源文化,2005/4/26
600576,祥源文化,2005/4/28
600576,祥源文化,2005/8/23
600576,祥源文化,2005/10/25
600576,祥源文化,2006/3/24
600576,祥源文化,2006/4/26
600576,祥源文化,2006/8/18
600576,祥源文化,2006/10/25
600576,祥源文化,2007/4/30
600576,祥源文化,2007/8/31
600576,祥源文化,2007/10/30
600576,祥源文化,2008/4/17
600576,祥源文化,2008/4/29
600576,祥源文化,2008/8/29
600576,祥源文化,2008/10/30
600576,祥源文化,2009/4/28
600576,祥源文化,2009/4/29
600576,祥源文化,2009/8/24
600576,祥源文化,2009/10/30
600576,祥源文化,2010/3/12
600576,祥源文化,2010/4/26
600576,祥源文化,2010/8/31
600576,祥源文化,2010/10/30
600576,祥源文化,2011/4/28
600576,祥源文化,2011/8/31
600576,祥源文化,2011/10/29
600576,祥源文化,2012/4/28
600576,祥源文化,2012/8/31
600576,祥源文化,2012/10/31
600576,祥源文化,2013/3/12
600576,祥源文化,2013/4/26
600576,祥源文化,2013/8/30
600576,祥源文化,2013/10/31
600576,祥源文化,2014/3/20
600576,祥源文化,2014/4/29
600576,祥源文化,2014/7/23
600576,祥源文化,2014/10/29
600576,祥源文化,2015/3/17
600576,祥源文化,2015/4/28
600576,祥源文化,2015/8/29
600576,祥源文化,2015/10/31
600576,祥源文化,2016/3/22
600576,祥源文化,2016/4/30
600576,祥源文化,2016/8/30
600576,祥源文化,2016/10/29
600576,祥源文化,2017/4/29
600576,祥源文化,2017/8/11
600576,祥源文化,2017/10/27
600576,祥源文化,2018/3/30
600576,祥源文化,2018/4/27
600576,祥源文化,2018/8/21
600576,祥源文化,2018/10/26
600576,祥源文化,2019/4/13
600576,祥源文化,2019/4/27
600577,精达股份,2002/8/23
600577,精达股份,2002/10/23
600577,精达股份,2003/2/25
600577,精达股份,2003/8/26
600577,精达股份,2003/10/29
600577,精达股份,2004/2/3
600577,精达股份,2004/4/20
600577,精达股份,2004/8/17
600577,精达股份,2004/10/27
600577,精达股份,2005/2/4
600577,精达股份,2005/4/19
600577,精达股份,2005/7/27
600577,精达股份,2005/10/24
600577,精达股份,2006/2/28
600577,精达股份,2006/4/28
600577,精达股份,2006/7/18
600577,精达股份,2006/10/25
600577,精达股份,2007/1/30
600577,精达股份,2007/4/24
600577,精达股份,2007/7/31
600577,精达股份,2007/10/25
600577,精达股份,2008/3/25
600577,精达股份,2008/4/24
600577,精达股份,2008/7/30
600577,精达股份,2008/10/27
600577,精达股份,2009/2/18
600577,精达股份,2009/4/28
600577,精达股份,2009/8/11
600577,精达股份,2009/10/27
600577,精达股份,2010/3/9
600577,精达股份,2010/4/20
600577,精达股份,2010/8/24
600577,精达股份,2010/10/26
600577,精达股份,2011/2/25
600577,精达股份,2011/4/25
600577,精达股份,2011/8/9
600577,精达股份,2011/10/25
600577,精达股份,2012/2/28
600577,精达股份,2012/4/24
600577,精达股份,2012/8/22
600577,精达股份,2012/10/25
600577,精达股份,2013/2/26
600577,精达股份,2013/4/25
600577,精达股份,2013/8/27
600577,精达股份,2013/10/25
600577,精达股份,2014/2/26
600577,精达股份,2014/4/29
600577,精达股份,2014/8/26
600577,精达股份,2014/10/28
600577,精达股份,2015/3/24
600577,精达股份,2015/4/28
600577,精达股份,2015/7/30
600577,精达股份,2015/10/30
600577,精达股份,2016/3/15
600577,精达股份,2016/4/28
600577,精达股份,2016/8/5
600577,精达股份,2016/10/29
600577,精达股份,2017/3/7
600577,精达股份,2017/4/28
600577,精达股份,2017/8/2
600577,精达股份,2017/10/31
600577,精达股份,2018/3/20
600577,精达股份,2018/4/24
600577,精达股份,2018/7/26
600577,精达股份,2018/10/26
600577,精达股份,2019/4/2
600577,精达股份,2019/4/30
600578,京能电力,2002/8/16
600578,京能电力,2002/10/29
600578,京能电力,2003/3/26
600578,京能电力,2003/4/24
600578,京能电力,2003/8/6
600578,京能电力,2004/4/16
600578,京能电力,2004/4/28
600578,京能电力,2004/8/6
600578,京能电力,2004/10/26
600578,京能电力,2005/4/8
600578,京能电力,2005/4/20
600578,京能电力,2005/8/12
600578,京能电力,2005/10/26
600578,京能电力,2006/4/21
600578,京能电力,2006/4/21
600578,京能电力,2006/8/10
600578,京能电力,2006/10/25
600578,京能电力,2007/4/2
600578,京能电力,2007/4/23
600578,京能电力,2007/8/13
600578,京能电力,2007/10/22
600578,京能电力,2008/3/13
600578,京能电力,2008/4/15
600578,京能电力,2008/8/2
600578,京能电力,2008/10/22
600578,京能电力,2009/3/17
600578,京能电力,2009/4/24
600578,京能电力,2009/8/15
600578,京能电力,2009/10/21
600578,京能电力,2010/3/16
600578,京能电力,2010/4/22
600578,京能电力,2010/8/20
600578,京能电力,2010/10/30
600578,京能电力,2011/3/18
600578,京能电力,2011/4/29
600578,京能电力,2011/8/13
600578,京能电力,2011/10/22
600578,京能电力,2012/3/16
600578,京能电力,2012/4/18
600578,京能电力,2012/8/8
600578,京能电力,2012/10/17
600578,京能电力,2013/4/11
600578,京能电力,2013/4/26
600578,京能电力,2013/8/23
600578,京能电力,2013/10/30
600578,京能电力,2014/4/9
600578,京能电力,2014/4/25
600578,京能电力,2014/8/21
600578,京能电力,2014/10/30
600578,京能电力,2015/4/2
600578,京能电力,2015/4/30
600578,京能电力,2015/8/5
600578,京能电力,2015/10/31
600578,京能电力,2016/4/9
600578,京能电力,2016/4/30
600578,京能电力,2016/8/31
600578,京能电力,2016/10/31
600578,京能电力,2017/4/28
600578,京能电力,2017/8/30
600578,京能电力,2017/10/28
600578,京能电力,2018/4/18
600578,京能电力,2018/4/26
600578,京能电力,2018/8/30
600578,京能电力,2018/10/31
600578,京能电力,2019/4/27
600578,京能电力,2019/4/27
600579,天华院,2002/8/3
600579,天华院,2002/10/24
600579,天华院,2003/4/1
600579,天华院,2003/4/24
600579,天华院,2003/8/27
600579,天华院,2003/10/24
600579,天华院,2004/4/1
600579,天华院,2004/4/27
600579,天华院,2004/8/18
600579,天华院,2004/10/25
600579,天华院,2005/4/18
600579,天华院,2005/4/28
600579,天华院,2005/8/26
600579,天华院,2005/10/27
600579,天华院,2006/1/25
600579,天华院,2006/4/27
600579,天华院,2006/8/25
600579,天华院,2006/10/27
600579,天华院,2007/4/30
600579,天华院,2007/4/30
600579,天华院,2007/8/27
600579,天华院,2007/10/26
600579,天华院,2008/4/7
600579,天华院,2008/4/24
600579,天华院,2008/8/16
600579,天华院,2008/10/27
600579,天华院,2009/3/7
600579,天华院,2009/4/21
600579,天华院,2009/8/15
600579,天华院,2009/10/28
600579,天华院,2010/2/26
600579,天华院,2010/4/24
600579,天华院,2010/8/30
600579,天华院,2010/10/25
600579,天华院,2011/3/10
600579,天华院,2011/4/22
600579,天华院,2011/8/10
600579,天华院,2011/10/25
600579,天华院,2012/4/27
600579,天华院,2012/4/27
600579,天华院,2012/8/9
600579,天华院,2012/10/23
600579,天华院,2013/4/26
600579,天华院,2013/8/17
600579,天华院,2013/10/23
600579,天华院,2014/4/22
600579,天华院,2014/8/20
600579,天华院,2014/10/28
600579,天华院,2015/4/24
